"","state","site","date","dailycases","note"
"971","Brazil","Nordeste",2020-04-12,364,"NA"
"972","Brazil","Nordeste",2020-04-13,470,"NA"
"973","Brazil","Nordeste",2020-04-14,497,"NA"
"974","Brazil","Nordeste",2020-04-15,618,"NA"
"975","Brazil","Nordeste",2020-04-16,677,"NA"
"976","Brazil","Nordeste",2020-04-17,961,"NA"
"977","Brazil","Nordeste",2020-04-18,1038,"NA"
"978","Brazil","Nordeste",2020-04-19,793,"NA"
"979","Brazil","Nordeste",2020-04-20,788,"NA"
"980","Brazil","Nordeste",2020-04-21,780,"NA"
"981","Brazil","Nordeste",2020-04-22,1101,"NA"
"982","Brazil","Nordeste",2020-04-23,1412,"NA"
"983","Brazil","Nordeste",2020-04-24,1284,"NA"
"984","Brazil","Nordeste",2020-04-25,1628,"NA"
"985","Brazil","Nordeste",2020-04-26,1238,"NA"
"986","Brazil","Nordeste",2020-04-27,1896,"NA"
"987","Brazil","Nordeste",2020-04-28,1238,"NA"
"988","Brazil","Nordeste",2020-04-29,1779,"NA"
"989","Brazil","Nordeste",2020-04-30,2074,"NA"
"990","Brazil","Nordeste",2020-05-01,1852,"NA"
"991","Brazil","Norte",2020-02-26,0,"NA"
"992","Brazil","Norte",2020-02-27,0,"NA"
"993","Brazil","Norte",2020-02-28,0,"NA"
"994","Brazil","Norte",2020-02-29,0,"NA"
"995","Brazil","Norte",2020-03-01,0,"NA"
"996","Brazil","Norte",2020-03-02,0,"NA"
"997","Brazil","Norte",2020-03-03,0,"NA"
"998","Brazil","Norte",2020-03-04,0,"NA"
"999","Brazil","Norte",2020-03-05,0,"NA"
"1000","Brazil","Norte",2020-03-06,0,"NA"
"1001","Brazil","Norte",2020-03-07,0,"NA"
"1002","Brazil","Norte",2020-03-08,0,"NA"
"1003","Brazil","Norte",2020-03-09,0,"NA"
"1004","Brazil","Norte",2020-03-10,0,"NA"
"1005","Brazil","Norte",2020-03-11,0,"NA"
"1006","Brazil","Norte",2020-03-12,0,"NA"
"1007","Brazil","Norte",2020-03-13,0,"NA"
"1008","Brazil","Norte",2020-03-14,0,"NA"
"1009","Brazil","Norte",2020-03-15,1,"NA"
"1010","Brazil","Norte",2020-03-16,0,"NA"
"1011","Brazil","Norte",2020-03-17,0,"NA"
"1012","Brazil","Norte",2020-03-18,0,"NA"
"1013","Brazil","Norte",2020-03-19,7,"NA"
"1014","Brazil","Norte",2020-03-20,7,"NA"
"1015","Brazil","Norte",2020-03-21,11,"NA"
"1016","Brazil","Norte",2020-03-22,23,"NA"
"1017","Brazil","Norte",2020-03-23,10,"NA"
"1018","Brazil","Norte",2020-03-24,23,"NA"
"1019","Brazil","Norte",2020-03-25,23,"NA"
"1020","Brazil","Norte",2020-03-26,21,"NA"
"1021","Brazil","Norte",2020-03-27,19,"NA"
"1022","Brazil","Norte",2020-03-28,39,"NA"
"1023","Brazil","Norte",2020-03-29,43,"NA"
"1024","Brazil","Norte",2020-03-30,27,"NA"
"1025","Brazil","Norte",2020-03-31,40,"NA"
"1026","Brazil","Norte",2020-04-01,43,"NA"
"1027","Brazil","Norte",2020-04-02,40,"NA"
"1028","Brazil","Norte",2020-04-03,50,"NA"
"1029","Brazil","Norte",2020-04-04,100,"NA"
"1030","Brazil","Norte",2020-04-05,124,"NA"
"1031","Brazil","Norte",2020-04-06,140,"NA"
"1032","Brazil","Norte",2020-04-07,160,"NA"
"1033","Brazil","Norte",2020-04-08,271,"NA"
"1034","Brazil","Norte",2020-04-09,138,"NA"
"1035","Brazil","Norte",2020-04-10,145,"NA"
"1036","Brazil","Norte",2020-04-11,158,"NA"
"1037","Brazil","Norte",2020-04-12,235,"NA"
"1038","Brazil","Norte",2020-04-13,130,"NA"
"1039","Brazil","Norte",2020-04-14,388,"NA"
"1040","Brazil","Norte",2020-04-15,166,"NA"
"1041","Brazil","Norte",2020-04-16,294,"NA"
"1042","Brazil","Norte",2020-04-17,282,"NA"
"1043","Brazil","Norte",2020-04-18,258,"NA"
"1044","Brazil","Norte",2020-04-19,275,"NA"
"1045","Brazil","Norte",2020-04-20,418,"NA"
"1046","Brazil","Norte",2020-04-21,322,"NA"
"1047","Brazil","Norte",2020-04-22,476,"NA"
"1048","Brazil","Norte",2020-04-23,607,"NA"
"1049","Brazil","Norte",2020-04-24,630,"NA"
"1050","Brazil","Norte",2020-04-25,736,"NA"
"1051","Brazil","Norte",2020-04-26,720,"NA"
"1052","Brazil","Norte",2020-04-27,444,"NA"
"1053","Brazil","Norte",2020-04-28,701,"NA"
"1054","Brazil","Norte",2020-04-29,849,"NA"
"1055","Brazil","Norte",2020-04-30,1178,"NA"
"1056","Brazil","Norte",2020-05-01,1085,"NA"
"1057","Brazil","Pará",2020-02-26,0,"NA"
"1058","Brazil","Pará",2020-02-27,0,"NA"
"1059","Brazil","Pará",2020-02-28,0,"NA"
"1060","Brazil","Pará",2020-02-29,0,"NA"
"1061","Brazil","Pará",2020-03-01,0,"NA"
"1062","Brazil","Pará",2020-03-02,0,"NA"
"1063","Brazil","Pará",2020-03-03,0,"NA"
"1064","Brazil","Pará",2020-03-04,0,"NA"
"1065","Brazil","Pará",2020-03-05,0,"NA"
"1066","Brazil","Pará",2020-03-06,0,"NA"
"1067","Brazil","Pará",2020-03-07,0,"NA"
"1068","Brazil","Pará",2020-03-08,0,"NA"
"1069","Brazil","Pará",2020-03-09,0,"NA"
"1070","Brazil","Pará",2020-03-10,0,"NA"
"1071","Brazil","Pará",2020-03-11,0,"NA"
"1072","Brazil","Pará",2020-03-12,0,"NA"
"1073","Brazil","Pará",2020-03-13,0,"NA"
"1074","Brazil","Pará",2020-03-14,0,"NA"
"1075","Brazil","Pará",2020-03-15,0,"NA"
"1076","Brazil","Pará",2020-03-16,0,"NA"
"1077","Brazil","Pará",2020-03-17,0,"NA"
"1078","Brazil","Pará",2020-03-18,0,"NA"
"1079","Brazil","Pará",2020-03-19,1,"NA"
"1080","Brazil","Pará",2020-03-20,1,"NA"
"1081","Brazil","Pará",2020-03-21,0,"NA"
"1082","Brazil","Pará",2020-03-22,2,"NA"
"1083","Brazil","Pará",2020-03-23,1,"NA"
"1084","Brazil","Pará",2020-03-24,0,"NA"
"1085","Brazil","Pará",2020-03-25,2,"NA"
"1086","Brazil","Pará",2020-03-26,6,"NA"
"1087","Brazil","Pará",2020-03-27,0,"NA"
"1088","Brazil","Pará",2020-03-28,4,"NA"
"1089","Brazil","Pará",2020-03-29,1,"NA"
"1090","Brazil","Pará",2020-03-30,3,"NA"
"1091","Brazil","Pará",2020-03-31,11,"NA"
"1092","Brazil","Pará",2020-04-01,8,"NA"
"1093","Brazil","Pará",2020-04-02,6,"NA"
"1094","Brazil","Pará",2020-04-03,4,"NA"
"1095","Brazil","Pará",2020-04-04,30,"NA"
"1096","Brazil","Pará",2020-04-05,6,"NA"
"1097","Brazil","Pará",2020-04-06,16,"NA"
"1098","Brazil","Pará",2020-04-07,36,"NA"
"1099","Brazil","Pará",2020-04-08,29,"NA"
"1100","Brazil","Pará",2020-04-09,1,"NA"
"1101","Brazil","Pará",2020-04-10,2,"NA"
"1102","Brazil","Pará",2020-04-11,47,"NA"
"1103","Brazil","Pará",2020-04-12,29,"NA"
"1104","Brazil","Pará",2020-04-13,24,"NA"
"1105","Brazil","Pará",2020-04-14,53,"NA"
"1106","Brazil","Pará",2020-04-15,61,"NA"
"1107","Brazil","Pará",2020-04-16,54,"NA"
"1108","Brazil","Pará",2020-04-17,119,"NA"
"1109","Brazil","Pará",2020-04-18,83,"NA"
"1110","Brazil","Pará",2020-04-19,45,"NA"
"1111","Brazil","Pará",2020-04-20,217,"NA"
"1112","Brazil","Pará",2020-04-21,124,"NA"
"1113","Brazil","Pará",2020-04-22,169,"NA"
"1114","Brazil","Pará",2020-04-23,72,"NA"
"1115","Brazil","Pará",2020-04-24,179,"NA"
"1116","Brazil","Pará",2020-04-25,133,"NA"
"1117","Brazil","Pará",2020-04-26,288,"NA"
"1118","Brazil","Pará",2020-04-27,261,"NA"
"1119","Brazil","Pará",2020-04-28,134,"NA"
"1120","Brazil","Pará",2020-04-29,160,"NA"
"1121","Brazil","Pará",2020-04-30,454,"NA"
"1122","Brazil","Pará",2020-05-01,300,"NA"
"1123","Brazil","Paraíba",2020-02-26,0,"NA"
"1124","Brazil","Paraíba",2020-02-27,0,"NA"
"1125","Brazil","Paraíba",2020-02-28,0,"NA"
"1126","Brazil","Paraíba",2020-02-29,0,"NA"
"1127","Brazil","Paraíba",2020-03-01,0,"NA"
"1128","Brazil","Paraíba",2020-03-02,0,"NA"
"1129","Brazil","Paraíba",2020-03-03,0,"NA"
"1130","Brazil","Paraíba",2020-03-04,0,"NA"
"1131","Brazil","Paraíba",2020-03-05,0,"NA"
"1132","Brazil","Paraíba",2020-03-06,0,"NA"
"1133","Brazil","Paraíba",2020-03-07,0,"NA"
"1134","Brazil","Paraíba",2020-03-08,0,"NA"
"1135","Brazil","Paraíba",2020-03-09,0,"NA"
"1136","Brazil","Paraíba",2020-03-10,0,"NA"
"1137","Brazil","Paraíba",2020-03-11,0,"NA"
"1138","Brazil","Paraíba",2020-03-12,0,"NA"
"1139","Brazil","Paraíba",2020-03-13,0,"NA"
"1140","Brazil","Paraíba",2020-03-14,0,"NA"
"1141","Brazil","Paraíba",2020-03-15,0,"NA"
"1142","Brazil","Paraíba",2020-03-16,0,"NA"
"1143","Brazil","Paraíba",2020-03-17,0,"NA"
"1144","Brazil","Paraíba",2020-03-18,0,"NA"
"1145","Brazil","Paraíba",2020-03-19,1,"NA"
"1146","Brazil","Paraíba",2020-03-20,0,"NA"
"1147","Brazil","Paraíba",2020-03-21,0,"NA"
"1148","Brazil","Paraíba",2020-03-22,0,"NA"
"1149","Brazil","Paraíba",2020-03-23,1,"NA"
"1150","Brazil","Paraíba",2020-03-24,1,"NA"
"1151","Brazil","Paraíba",2020-03-25,0,"NA"
"1152","Brazil","Paraíba",2020-03-26,2,"NA"
"1153","Brazil","Paraíba",2020-03-27,4,"NA"
"1154","Brazil","Paraíba",2020-03-28,5,"NA"
"1155","Brazil","Paraíba",2020-03-29,0,"NA"
"1156","Brazil","Paraíba",2020-03-30,1,"NA"
"1157","Brazil","Paraíba",2020-03-31,2,"NA"
"1158","Brazil","Paraíba",2020-04-01,3,"NA"
"1159","Brazil","Paraíba",2020-04-02,1,"NA"
"1160","Brazil","Paraíba",2020-04-03,8,"NA"
"1161","Brazil","Paraíba",2020-04-04,3,"NA"
"1162","Brazil","Paraíba",2020-04-05,2,"NA"
"1163","Brazil","Paraíba",2020-04-06,1,"NA"
"1164","Brazil","Paraíba",2020-04-07,1,"NA"
"1165","Brazil","Paraíba",2020-04-08,5,"NA"
"1166","Brazil","Paraíba",2020-04-09,14,"NA"
"1167","Brazil","Paraíba",2020-04-10,24,"NA"
"1168","Brazil","Paraíba",2020-04-11,6,"NA"
"1169","Brazil","Paraíba",2020-04-12,16,"NA"
"1170","Brazil","Paraíba",2020-04-13,10,"NA"
"1171","Brazil","Paraíba",2020-04-14,25,"NA"
"1172","Brazil","Paraíba",2020-04-15,15,"NA"
"1173","Brazil","Paraíba",2020-04-16,14,"NA"
"1174","Brazil","Paraíba",2020-04-17,30,"NA"
"1175","Brazil","Paraíba",2020-04-18,10,"NA"
"1176","Brazil","Paraíba",2020-04-19,31,"NA"
"1177","Brazil","Paraíba",2020-04-20,9,"NA"
"1178","Brazil","Paraíba",2020-04-21,18,"NA"
"1179","Brazil","Paraíba",2020-04-22,38,"NA"
"1180","Brazil","Paraíba",2020-04-23,44,"NA"
"1181","Brazil","Paraíba",2020-04-24,41,"NA"
"1182","Brazil","Paraíba",2020-04-25,61,"NA"
"1183","Brazil","Paraíba",2020-04-26,52,"NA"
"1184","Brazil","Paraíba",2020-04-27,44,"NA"
"1185","Brazil","Paraíba",2020-04-28,90,"NA"
"1186","Brazil","Paraíba",2020-04-29,66,"NA"
"1187","Brazil","Paraíba",2020-04-30,115,"NA"
"1188","Brazil","Paraíba",2020-05-01,112,"NA"
"1189","Brazil","Paraná",2020-02-26,0,"NA"
"1190","Brazil","Paraná",2020-02-27,0,"NA"
"1191","Brazil","Paraná",2020-02-28,0,"NA"
"1192","Brazil","Paraná",2020-02-29,0,"NA"
"1193","Brazil","Paraná",2020-03-01,0,"NA"
"1194","Brazil","Paraná",2020-03-02,0,"NA"
"1195","Brazil","Paraná",2020-03-03,0,"NA"
"1196","Brazil","Paraná",2020-03-04,0,"NA"
"1197","Brazil","Paraná",2020-03-05,0,"NA"
"1198","Brazil","Paraná",2020-03-06,0,"NA"
"1199","Brazil","Paraná",2020-03-07,0,"NA"
"1200","Brazil","Paraná",2020-03-08,0,"NA"
"1201","Brazil","Paraná",2020-03-09,0,"NA"
"1202","Brazil","Paraná",2020-03-10,0,"NA"
"1203","Brazil","Paraná",2020-03-11,0,"NA"
"1204","Brazil","Paraná",2020-03-12,6,"NA"
"1205","Brazil","Paraná",2020-03-13,0,"NA"
"1206","Brazil","Paraná",2020-03-14,0,"NA"
"1207","Brazil","Paraná",2020-03-15,0,"NA"
"1208","Brazil","Paraná",2020-03-16,0,"NA"
"1209","Brazil","Paraná",2020-03-17,0,"NA"
"1210","Brazil","Paraná",2020-03-18,7,"NA"
"1211","Brazil","Paraná",2020-03-19,10,"NA"
"1212","Brazil","Paraná",2020-03-20,9,"NA"
"1213","Brazil","Paraná",2020-03-21,11,"NA"
"1214","Brazil","Paraná",2020-03-22,7,"NA"
"1215","Brazil","Paraná",2020-03-23,6,"NA"
"1216","Brazil","Paraná",2020-03-24,9,"NA"
"1217","Brazil","Paraná",2020-03-25,16,"NA"
"1218","Brazil","Paraná",2020-03-26,21,"NA"
"1219","Brazil","Paraná",2020-03-27,17,"NA"
"1220","Brazil","Paraná",2020-03-28,14,"NA"
"1221","Brazil","Paraná",2020-03-29,15,"NA"
"1222","Brazil","Paraná",2020-03-30,7,"NA"
"1223","Brazil","Paraná",2020-03-31,24,"NA"
"1224","Brazil","Paraná",2020-04-01,45,"NA"
"1225","Brazil","Paraná",2020-04-02,28,"NA"
"1226","Brazil","Paraná",2020-04-03,49,"NA"
"1227","Brazil","Paraná",2020-04-04,94,"NA"
"1228","Brazil","Paraná",2020-04-05,43,"NA"
"1229","Brazil","Paraná",2020-04-06,20,"NA"
"1230","Brazil","Paraná",2020-04-07,45,"NA"
"1231","Brazil","Paraná",2020-04-08,36,"NA"
"1232","Brazil","Paraná",2020-04-09,70,"NA"
"1233","Brazil","Paraná",2020-04-10,34,"NA"
"1234","Brazil","Paraná",2020-04-11,33,"NA"
"1235","Brazil","Paraná",2020-04-12,62,"NA"
"1236","Brazil","Paraná",2020-04-13,18,"NA"
"1237","Brazil","Paraná",2020-04-14,35,"NA"
"1238","Brazil","Paraná",2020-04-15,12,"NA"
"1239","Brazil","Paraná",2020-04-16,29,"NA"
"1240","Brazil","Paraná",2020-04-17,42,"NA"
"1241","Brazil","Paraná",2020-04-18,71,"NA"
"1242","Brazil","Paraná",2020-04-19,42,"NA"
"1243","Brazil","Paraná",2020-04-20,20,"NA"
"1244","Brazil","Paraná",2020-04-21,17,"NA"
"1245","Brazil","Paraná",2020-04-22,39,"NA"
"1246","Brazil","Paraná",2020-04-23,19,"NA"
"1247","Brazil","Paraná",2020-04-24,37,"NA"
"1248","Brazil","Paraná",2020-04-25,21,"NA"
"1249","Brazil","Paraná",2020-04-26,16,"NA"
"1250","Brazil","Paraná",2020-04-27,30,"NA"
"1251","Brazil","Paraná",2020-04-28,85,"NA"
"1252","Brazil","Paraná",2020-04-29,77,"NA"
"1253","Brazil","Paraná",2020-04-30,59,"NA"
"1254","Brazil","Paraná",2020-05-01,40,"NA"
"1255","Brazil","Pernambuco",2020-02-26,0,"NA"
"1256","Brazil","Pernambuco",2020-02-27,0,"NA"
"1257","Brazil","Pernambuco",2020-02-28,0,"NA"
"1258","Brazil","Pernambuco",2020-02-29,0,"NA"
"1259","Brazil","Pernambuco",2020-03-01,0,"NA"
"1260","Brazil","Pernambuco",2020-03-02,0,"NA"
"1261","Brazil","Pernambuco",2020-03-03,0,"NA"
"1262","Brazil","Pernambuco",2020-03-04,0,"NA"
"1263","Brazil","Pernambuco",2020-03-05,0,"NA"
"1264","Brazil","Pernambuco",2020-03-06,0,"NA"
"1265","Brazil","Pernambuco",2020-03-07,0,"NA"
"1266","Brazil","Pernambuco",2020-03-08,0,"NA"
"1267","Brazil","Pernambuco",2020-03-09,0,"NA"
"1268","Brazil","Pernambuco",2020-03-10,0,"NA"
"1269","Brazil","Pernambuco",2020-03-11,0,"NA"
"1270","Brazil","Pernambuco",2020-03-12,2,"NA"
"1271","Brazil","Pernambuco",2020-03-13,0,"NA"
"1272","Brazil","Pernambuco",2020-03-14,0,"NA"
"1273","Brazil","Pernambuco",2020-03-15,0,"NA"
"1274","Brazil","Pernambuco",2020-03-16,0,"NA"
"1275","Brazil","Pernambuco",2020-03-17,14,"NA"
"1276","Brazil","Pernambuco",2020-03-18,0,"NA"
"1277","Brazil","Pernambuco",2020-03-19,12,"NA"
"1278","Brazil","Pernambuco",2020-03-20,2,"NA"
"1279","Brazil","Pernambuco",2020-03-21,0,"NA"
"1280","Brazil","Pernambuco",2020-03-22,7,"NA"
"1281","Brazil","Pernambuco",2020-03-23,5,"NA"
"1282","Brazil","Pernambuco",2020-03-24,0,"NA"
"1283","Brazil","Pernambuco",2020-03-25,4,"NA"
"1284","Brazil","Pernambuco",2020-03-26,2,"NA"
"1285","Brazil","Pernambuco",2020-03-27,8,"NA"
"1286","Brazil","Pernambuco",2020-03-28,12,"NA"
"1287","Brazil","Pernambuco",2020-03-29,5,"NA"
"1288","Brazil","Pernambuco",2020-03-30,5,"NA"
"1289","Brazil","Pernambuco",2020-03-31,9,"NA"
"1290","Brazil","Pernambuco",2020-04-01,8,"NA"
"1291","Brazil","Pernambuco",2020-04-02,11,"NA"
"1292","Brazil","Pernambuco",2020-04-03,30,"NA"
"1293","Brazil","Pernambuco",2020-04-04,40,"NA"
"1294","Brazil","Pernambuco",2020-04-05,25,"NA"
"1295","Brazil","Pernambuco",2020-04-06,22,"NA"
"1296","Brazil","Pernambuco",2020-04-07,129,"NA"
"1297","Brazil","Pernambuco",2020-04-08,49,"NA"
"1298","Brazil","Pernambuco",2020-04-09,154,"NA"
"1299","Brazil","Pernambuco",2020-04-10,129,"NA"
"1300","Brazil","Pernambuco",2020-04-11,132,"NA"
"1301","Brazil","Pernambuco",2020-04-12,144,"NA"
"1302","Brazil","Pernambuco",2020-04-13,194,"NA"
"1303","Brazil","Pernambuco",2020-04-14,130,"NA"
"1304","Brazil","Pernambuco",2020-04-15,200,"NA"
"1305","Brazil","Pernambuco",2020-04-16,199,"NA"
"1306","Brazil","Pernambuco",2020-04-17,323,"NA"
"1307","Brazil","Pernambuco",2020-04-18,187,"NA"
"1308","Brazil","Pernambuco",2020-04-19,266,"NA"
"1309","Brazil","Pernambuco",2020-04-20,231,"NA"
"1310","Brazil","Pernambuco",2020-04-21,218,"NA"
"1311","Brazil","Pernambuco",2020-04-22,390,"NA"
"1312","Brazil","Pernambuco",2020-04-23,221,"NA"
"1313","Brazil","Pernambuco",2020-04-24,480,"NA"
"1314","Brazil","Pernambuco",2020-04-25,508,"NA"
"1315","Brazil","Pernambuco",2020-04-26,391,"NA"
"1316","Brazil","Pernambuco",2020-04-27,460,"NA"
"1317","Brazil","Pernambuco",2020-04-28,366,"NA"
"1318","Brazil","Pernambuco",2020-04-29,470,"NA"
"1319","Brazil","Pernambuco",2020-04-30,682,"NA"
"1320","Brazil","Pernambuco",2020-05-01,458,"NA"
"1321","Brazil","Piauí",2020-02-26,0,"NA"
"1322","Brazil","Piauí",2020-02-27,0,"NA"
"1323","Brazil","Piauí",2020-02-28,0,"NA"
"1324","Brazil","Piauí",2020-02-29,0,"NA"
"1325","Brazil","Piauí",2020-03-01,0,"NA"
"1326","Brazil","Piauí",2020-03-02,0,"NA"
"1327","Brazil","Piauí",2020-03-03,0,"NA"
"1328","Brazil","Piauí",2020-03-04,0,"NA"
"1329","Brazil","Piauí",2020-03-05,0,"NA"
"1330","Brazil","Piauí",2020-03-06,0,"NA"
"1331","Brazil","Piauí",2020-03-07,0,"NA"
"1332","Brazil","Piauí",2020-03-08,0,"NA"
"1333","Brazil","Piauí",2020-03-09,0,"NA"
"1334","Brazil","Piauí",2020-03-10,0,"NA"
"1335","Brazil","Piauí",2020-03-11,0,"NA"
"1336","Brazil","Piauí",2020-03-12,0,"NA"
"1337","Brazil","Piauí",2020-03-13,0,"NA"
"1338","Brazil","Piauí",2020-03-14,0,"NA"
"1339","Brazil","Piauí",2020-03-15,0,"NA"
"1340","Brazil","Piauí",2020-03-16,0,"NA"
"1341","Brazil","Piauí",2020-03-17,0,"NA"
"1342","Brazil","Piauí",2020-03-18,0,"NA"
"1343","Brazil","Piauí",2020-03-19,0,"NA"
"1344","Brazil","Piauí",2020-03-20,3,"NA"
"1345","Brazil","Piauí",2020-03-21,1,"NA"
"1346","Brazil","Piauí",2020-03-22,0,"NA"
"1347","Brazil","Piauí",2020-03-23,2,"NA"
"1348","Brazil","Piauí",2020-03-24,0,"NA"
"1349","Brazil","Piauí",2020-03-25,2,"NA"
"1350","Brazil","Piauí",2020-03-26,1,"NA"
"1351","Brazil","Piauí",2020-03-27,0,"NA"
"1352","Brazil","Piauí",2020-03-28,2,"NA"
"1353","Brazil","Piauí",2020-03-29,3,"NA"
"1354","Brazil","Piauí",2020-03-30,2,"NA"
"1355","Brazil","Piauí",2020-03-31,2,"NA"
"1356","Brazil","Piauí",2020-04-01,0,"NA"
"1357","Brazil","Piauí",2020-04-02,1,"NA"
"1358","Brazil","Piauí",2020-04-03,2,"NA"
"1359","Brazil","Piauí",2020-04-04,1,"NA"
"1360","Brazil","Piauí",2020-04-05,1,"NA"
"1361","Brazil","Piauí",2020-04-06,0,"NA"
"1362","Brazil","Piauí",2020-04-07,5,"NA"
"1363","Brazil","Piauí",2020-04-08,3,"NA"
"1364","Brazil","Piauí",2020-04-09,7,"NA"
"1365","Brazil","Piauí",2020-04-10,2,"NA"
"1366","Brazil","Piauí",2020-04-11,1,"NA"
"1367","Brazil","Piauí",2020-04-12,3,"NA"
"1368","Brazil","Piauí",2020-04-13,6,"NA"
"1369","Brazil","Piauí",2020-04-14,8,"NA"
"1370","Brazil","Piauí",2020-04-15,17,"NA"
"1371","Brazil","Piauí",2020-04-16,16,"NA"
"1372","Brazil","Piauí",2020-04-17,11,"NA"
"1373","Brazil","Piauí",2020-04-18,21,"NA"
"1374","Brazil","Piauí",2020-04-19,22,"NA"
"1375","Brazil","Piauí",2020-04-20,13,"NA"
"1376","Brazil","Piauí",2020-04-21,28,"NA"
"1377","Brazil","Piauí",2020-04-22,20,"NA"
"1378","Brazil","Piauí",2020-04-23,11,"NA"
"1379","Brazil","Piauí",2020-04-24,39,"NA"
"1380","Brazil","Piauí",2020-04-25,41,"NA"
"1381","Brazil","Piauí",2020-04-26,34,"NA"
"1382","Brazil","Piauí",2020-04-27,33,"NA"
"1383","Brazil","Piauí",2020-04-28,44,"NA"
"1384","Brazil","Piauí",2020-04-29,46,"NA"
"1385","Brazil","Piauí",2020-04-30,59,"NA"
"1386","Brazil","Piauí",2020-05-01,87,"NA"
"1387","Brazil","Rio de Janeiro",2020-02-26,0,"NA"
"1388","Brazil","Rio de Janeiro",2020-02-27,0,"NA"
"1389","Brazil","Rio de Janeiro",2020-02-28,0,"NA"
"1390","Brazil","Rio de Janeiro",2020-02-29,0,"NA"
"1391","Brazil","Rio de Janeiro",2020-03-01,0,"NA"
"1392","Brazil","Rio de Janeiro",2020-03-02,0,"NA"
"1393","Brazil","Rio de Janeiro",2020-03-03,0,"NA"
"1394","Brazil","Rio de Janeiro",2020-03-04,0,"NA"
"1395","Brazil","Rio de Janeiro",2020-03-05,1,"NA"
"1396","Brazil","Rio de Janeiro",2020-03-06,0,"NA"
"1397","Brazil","Rio de Janeiro",2020-03-07,1,"NA"
"1398","Brazil","Rio de Janeiro",2020-03-08,1,"NA"
"1399","Brazil","Rio de Janeiro",2020-03-09,5,"NA"
"1400","Brazil","Rio de Janeiro",2020-03-10,0,"NA"
"1401","Brazil","Rio de Janeiro",2020-03-11,5,"NA"
"1402","Brazil","Rio de Janeiro",2020-03-12,3,"NA"
"1403","Brazil","Rio de Janeiro",2020-03-13,0,"NA"
"1404","Brazil","Rio de Janeiro",2020-03-14,6,"NA"
"1405","Brazil","Rio de Janeiro",2020-03-15,2,"NA"
"1406","Brazil","Rio de Janeiro",2020-03-16,7,"NA"
"1407","Brazil","Rio de Janeiro",2020-03-17,2,"NA"
"1408","Brazil","Rio de Janeiro",2020-03-18,12,"NA"
"1409","Brazil","Rio de Janeiro",2020-03-19,20,"NA"
"1410","Brazil","Rio de Janeiro",2020-03-20,44,"NA"
"1411","Brazil","Rio de Janeiro",2020-03-21,10,"NA"
"1412","Brazil","Rio de Janeiro",2020-03-22,67,"NA"
"1413","Brazil","Rio de Janeiro",2020-03-23,47,"NA"
"1414","Brazil","Rio de Janeiro",2020-03-24,72,"NA"
"1415","Brazil","Rio de Janeiro",2020-03-25,65,"NA"
"1416","Brazil","Rio de Janeiro",2020-03-26,51,"NA"
"1417","Brazil","Rio de Janeiro",2020-03-27,72,"NA"
"1418","Brazil","Rio de Janeiro",2020-03-28,65,"NA"
"1419","Brazil","Rio de Janeiro",2020-03-29,42,"NA"
"1420","Brazil","Rio de Janeiro",2020-03-30,57,"NA"
"1421","Brazil","Rio de Janeiro",2020-03-31,51,"NA"
"1422","Brazil","Rio de Janeiro",2020-04-01,124,"NA"
"1423","Brazil","Rio de Janeiro",2020-04-02,160,"NA"
"1424","Brazil","Rio de Janeiro",2020-04-03,82,"NA"
"1425","Brazil","Rio de Janeiro",2020-04-04,172,"NA"
"1426","Brazil","Rio de Janeiro",2020-04-05,148,"NA"
"1427","Brazil","Rio de Janeiro",2020-04-06,67,"NA"
"1428","Brazil","Rio de Janeiro",2020-04-07,227,"NA"
"1429","Brazil","Rio de Janeiro",2020-04-08,250,"NA"
"1430","Brazil","Rio de Janeiro",2020-04-09,278,"NA"
"1431","Brazil","Rio de Janeiro",2020-04-10,248,"NA"
"1432","Brazil","Rio de Janeiro",2020-04-11,143,"NA"
"1433","Brazil","Rio de Janeiro",2020-04-12,248,"NA"
"1434","Brazil","Rio de Janeiro",2020-04-13,376,"NA"
"1435","Brazil","Rio de Janeiro",2020-04-14,179,"NA"
"1436","Brazil","Rio de Janeiro",2020-04-15,333,"NA"
"1437","Brazil","Rio de Janeiro",2020-04-16,201,"NA"
"1438","Brazil","Rio de Janeiro",2020-04-17,405,"NA"
"1439","Brazil","Rio de Janeiro",2020-04-18,194,"NA"
"1440","Brazil","Rio de Janeiro",2020-04-19,222,"NA"
"1441","Brazil","Rio de Janeiro",2020-04-20,134,"NA"
"1442","Brazil","Rio de Janeiro",2020-04-21,407,"NA"
"1443","Brazil","Rio de Janeiro",2020-04-22,246,"NA"
"1444","Brazil","Rio de Janeiro",2020-04-23,620,"NA"
"1445","Brazil","Rio de Janeiro",2020-04-24,110,"NA"
"1446","Brazil","Rio de Janeiro",2020-04-25,546,"NA"
"1447","Brazil","Rio de Janeiro",2020-04-26,283,"NA"
"1448","Brazil","Rio de Janeiro",2020-04-27,833,"NA"
"1449","Brazil","Rio de Janeiro",2020-04-28,560,"NA"
"1450","Brazil","Rio de Janeiro",2020-04-29,365,"NA"
"1451","Brazil","Rio de Janeiro",2020-04-30,584,"NA"
"1452","Brazil","Rio de Janeiro",2020-05-01,713,"NA"
"1453","Brazil","Rio Grande do Norte",2020-02-26,0,"NA"
"1454","Brazil","Rio Grande do Norte",2020-02-27,0,"NA"
