,state,date,region_name,dailycases,note,CODE_2
214,Australia,2020-08-26,Australian Capital Territory,0,,AUS.2_1
215,Australia,2020-08-27,Australian Capital Territory,0,,AUS.2_1
216,Australia,2020-08-28,Australian Capital Territory,0,,AUS.2_1
217,Australia,2020-08-29,Australian Capital Territory,0,,AUS.2_1
218,Australia,2020-08-30,Australian Capital Territory,0,,AUS.2_1
219,Australia,2020-08-31,Australian Capital Territory,0,,AUS.2_1
220,Australia,2020-09-01,Australian Capital Territory,0,,AUS.2_1
221,Australia,2020-09-02,Australian Capital Territory,0,,AUS.2_1
222,Australia,2020-09-03,Australian Capital Territory,0,,AUS.2_1
223,Australia,2020-09-04,Australian Capital Territory,0,,AUS.2_1
224,Australia,2020-09-05,Australian Capital Territory,0,,AUS.2_1
225,Australia,2020-09-06,Australian Capital Territory,0,,AUS.2_1
226,Australia,2020-09-07,Australian Capital Territory,0,,AUS.2_1
227,Australia,2020-09-08,Australian Capital Territory,0,,AUS.2_1
228,Australia,2020-09-09,Australian Capital Territory,0,,AUS.2_1
229,Australia,2020-09-10,Australian Capital Territory,0,,AUS.2_1
230,Australia,2020-09-11,Australian Capital Territory,0,,AUS.2_1
231,Australia,2020-09-12,Australian Capital Territory,0,,AUS.2_1
232,Australia,2020-09-13,Australian Capital Territory,0,,AUS.2_1
233,Australia,2020-09-14,Australian Capital Territory,0,,AUS.2_1
234,Australia,2020-09-15,Australian Capital Territory,0,,AUS.2_1
235,Australia,2020-09-16,Australian Capital Territory,0,,AUS.2_1
236,Australia,2020-09-17,Australian Capital Territory,0,,AUS.2_1
237,Australia,2020-09-18,Australian Capital Territory,0,,AUS.2_1
238,Australia,2020-09-19,Australian Capital Territory,0,,AUS.2_1
239,Australia,2020-09-20,Australian Capital Territory,0,,AUS.2_1
240,Australia,2020-09-21,Australian Capital Territory,0,,AUS.2_1
241,Australia,2020-09-22,Australian Capital Territory,0,,AUS.2_1
242,Australia,2020-09-23,Australian Capital Territory,0,,AUS.2_1
243,Australia,2020-09-24,Australian Capital Territory,0,,AUS.2_1
244,Australia,2020-09-25,Australian Capital Territory,0,,AUS.2_1
245,Australia,2020-09-26,Australian Capital Territory,0,,AUS.2_1
246,Australia,2020-09-27,Australian Capital Territory,0,,AUS.2_1
247,Australia,2020-09-28,Australian Capital Territory,0,,AUS.2_1
248,Australia,2020-09-29,Australian Capital Territory,0,,AUS.2_1
249,Australia,2020-09-30,Australian Capital Territory,0,,AUS.2_1
250,Australia,2020-10-01,Australian Capital Territory,0,,AUS.2_1
251,Australia,2020-01-25,New South Wales,3,,AUS.5_1
252,Australia,2020-01-26,New South Wales,0,,AUS.5_1
253,Australia,2020-01-27,New South Wales,1,,AUS.5_1
254,Australia,2020-01-28,New South Wales,0,,AUS.5_1
255,Australia,2020-01-29,New South Wales,0,,AUS.5_1
256,Australia,2020-01-30,New South Wales,0,,AUS.5_1
257,Australia,2020-01-31,New South Wales,0,,AUS.5_1
258,Australia,2020-02-01,New South Wales,0,,AUS.5_1
259,Australia,2020-02-02,New South Wales,0,,AUS.5_1
260,Australia,2020-02-03,New South Wales,0,,AUS.5_1
261,Australia,2020-02-04,New South Wales,0,,AUS.5_1
262,Australia,2020-02-05,New South Wales,0,,AUS.5_1
263,Australia,2020-02-06,New South Wales,0,,AUS.5_1
264,Australia,2020-02-07,New South Wales,0,,AUS.5_1
265,Australia,2020-02-08,New South Wales,0,,AUS.5_1
266,Australia,2020-02-09,New South Wales,0,,AUS.5_1
267,Australia,2020-02-10,New South Wales,0,,AUS.5_1
268,Australia,2020-02-11,New South Wales,0,,AUS.5_1
269,Australia,2020-02-12,New South Wales,0,,AUS.5_1
270,Australia,2020-02-13,New South Wales,0,,AUS.5_1
271,Australia,2020-02-14,New South Wales,0,,AUS.5_1
272,Australia,2020-02-15,New South Wales,0,,AUS.5_1
273,Australia,2020-02-16,New South Wales,0,,AUS.5_1
274,Australia,2020-02-17,New South Wales,0,,AUS.5_1
275,Australia,2020-02-18,New South Wales,0,,AUS.5_1
276,Australia,2020-02-19,New South Wales,0,,AUS.5_1
277,Australia,2020-02-20,New South Wales,0,,AUS.5_1
278,Australia,2020-02-21,New South Wales,0,,AUS.5_1
279,Australia,2020-02-22,New South Wales,0,,AUS.5_1
280,Australia,2020-02-23,New South Wales,0,,AUS.5_1
281,Australia,2020-02-24,New South Wales,0,,AUS.5_1
282,Australia,2020-02-25,New South Wales,0,,AUS.5_1
283,Australia,2020-02-26,New South Wales,0,,AUS.5_1
284,Australia,2020-02-27,New South Wales,0,,AUS.5_1
285,Australia,2020-02-28,New South Wales,0,,AUS.5_1
286,Australia,2020-02-29,New South Wales,0,,AUS.5_1
287,Australia,2020-03-01,New South Wales,1,,AUS.5_1
288,Australia,2020-03-02,New South Wales,4,,AUS.5_1
289,Australia,2020-03-03,New South Wales,6,,AUS.5_1
290,Australia,2020-03-04,New South Wales,7,,AUS.5_1
291,Australia,2020-03-05,New South Wales,3,,AUS.5_1
292,Australia,2020-03-06,New South Wales,3,,AUS.5_1
293,Australia,2020-03-07,New South Wales,8,,AUS.5_1
294,Australia,2020-03-08,New South Wales,4,,AUS.5_1
295,Australia,2020-03-09,New South Wales,7,,AUS.5_1
296,Australia,2020-03-10,New South Wales,13,,AUS.5_1
297,Australia,2020-03-11,New South Wales,4,,AUS.5_1
298,Australia,2020-03-12,New South Wales,13,,AUS.5_1
299,Australia,2020-03-13,New South Wales,14,,AUS.5_1
300,Australia,2020-03-14,New South Wales,20,,AUS.5_1
301,Australia,2020-03-15,New South Wales,22,,AUS.5_1
302,Australia,2020-03-16,New South Wales,38,,AUS.5_1
303,Australia,2020-03-17,New South Wales,39,,AUS.5_1
304,Australia,2020-03-18,New South Wales,57,,AUS.5_1
305,Australia,2020-03-19,New South Wales,40,,AUS.5_1
306,Australia,2020-03-20,New South Wales,75,,AUS.5_1
307,Australia,2020-03-21,New South Wales,54,,AUS.5_1
308,Australia,2020-03-22,New South Wales,97,,AUS.5_1
309,Australia,2020-03-23,New South Wales,136,,AUS.5_1
310,Australia,2020-03-24,New South Wales,149,,AUS.5_1
311,Australia,2020-03-25,New South Wales,211,,AUS.5_1
312,Australia,2020-03-26,New South Wales,190,,AUS.5_1
313,Australia,2020-03-27,New South Wales,186,,AUS.5_1
314,Australia,2020-03-28,New South Wales,212,,AUS.5_1
315,Australia,2020-03-29,New South Wales,174,,AUS.5_1
316,Australia,2020-03-30,New South Wales,127,,AUS.5_1
317,Australia,2020-03-31,New South Wales,114,,AUS.5_1
318,Australia,2020-04-01,New South Wales,150,,AUS.5_1
319,Australia,2020-04-02,New South Wales,116,,AUS.5_1
320,Australia,2020-04-03,New South Wales,91,,AUS.5_1
321,Australia,2020-04-04,New South Wales,104,,AUS.5_1
322,Australia,2020-04-05,New South Wales,87,,AUS.5_1
323,Australia,2020-04-06,New South Wales,57,,AUS.5_1
324,Australia,2020-04-07,New South Wales,49,,AUS.5_1
325,Australia,2020-04-08,New South Wales,48,,AUS.5_1
326,Australia,2020-04-09,New South Wales,39,,AUS.5_1
327,Australia,2020-04-10,New South Wales,49,,AUS.5_1
328,Australia,2020-04-11,New South Wales,35,,AUS.5_1
329,Australia,2020-04-12,New South Wales,-3,,AUS.5_1
330,Australia,2020-04-13,New South Wales,9,,AUS.5_1
331,Australia,2020-04-14,New South Wales,7,,AUS.5_1
332,Australia,2020-04-15,New South Wales,16,,AUS.5_1
333,Australia,2020-04-16,New South Wales,11,,AUS.5_1
334,Australia,2020-04-17,New South Wales,29,,AUS.5_1
335,Australia,2020-04-18,New South Wales,10,,AUS.5_1
336,Australia,2020-04-19,New South Wales,21,,AUS.5_1
337,Australia,2020-04-20,New South Wales,6,,AUS.5_1
338,Australia,2020-04-21,New South Wales,6,,AUS.5_1
339,Australia,2020-04-22,New South Wales,2,,AUS.5_1
340,Australia,2020-04-23,New South Wales,5,,AUS.5_1
341,Australia,2020-04-24,New South Wales,6,,AUS.5_1
342,Australia,2020-04-25,New South Wales,12,,AUS.5_1
343,Australia,2020-04-26,New South Wales,8,,AUS.5_1
344,Australia,2020-04-27,New South Wales,2,,AUS.5_1
