,state,date,region_name,dailycases,note,CODE_2
209,India,2020-03-17,NCT of Delhi,3.0,,IND.25_1
210,India,2020-03-18,NCT of Delhi,1.0,,IND.25_1
211,India,2020-03-19,NCT of Delhi,3.0,,IND.25_1
212,India,2020-03-20,NCT of Delhi,6.0,,IND.25_1
213,India,2020-03-21,NCT of Delhi,7.0,,IND.25_1
214,India,2020-03-22,NCT of Delhi,1.0,,IND.25_1
215,India,2020-03-23,NCT of Delhi,2.0,,IND.25_1
216,India,2020-03-25,NCT of Delhi,5.0,,IND.25_1
217,India,2020-03-26,NCT of Delhi,4.0,,IND.25_1
218,India,2020-03-27,NCT of Delhi,1.0,,IND.25_1
219,India,2020-03-28,NCT of Delhi,9.0,,IND.25_1
220,India,2020-03-29,NCT of Delhi,23.0,,IND.25_1
221,India,2020-03-30,NCT of Delhi,25.0,,IND.25_1
222,India,2020-03-31,NCT of Delhi,23.0,,IND.25_1
223,India,2020-04-01,NCT of Delhi,32.0,,IND.25_1
224,India,2020-04-02,NCT of Delhi,141.0,,IND.25_1
225,India,2020-04-03,NCT of Delhi,93.0,,IND.25_1
226,India,2020-04-04,NCT of Delhi,59.0,,IND.25_1
227,India,2020-04-05,NCT of Delhi,58.0,,IND.25_1
228,India,2020-04-06,NCT of Delhi,22.0,,IND.25_1
229,India,2020-04-07,NCT of Delhi,51.0,,IND.25_1
230,India,2020-04-08,NCT of Delhi,93.0,,IND.25_1
231,India,2020-04-09,NCT of Delhi,51.0,,IND.25_1
232,India,2020-04-10,NCT of Delhi,183.0,,IND.25_1
233,India,2020-04-11,NCT of Delhi,166.0,,IND.25_1
234,India,2020-04-12,NCT of Delhi,85.0,,IND.25_1
235,India,2020-04-13,NCT of Delhi,356.0,,IND.25_1
236,India,2020-04-14,NCT of Delhi,51.0,,IND.25_1
237,India,2020-04-15,NCT of Delhi,17.0,,IND.25_1
238,India,2020-04-16,NCT of Delhi,62.0,,IND.25_1
239,India,2020-04-17,NCT of Delhi,67.0,,IND.25_1
240,India,2020-04-18,NCT of Delhi,186.0,,IND.25_1
241,India,2020-04-19,NCT of Delhi,110.0,,IND.25_1
242,India,2020-04-20,NCT of Delhi,78.0,,IND.25_1
243,India,2020-04-21,NCT of Delhi,75.0,,IND.25_1
244,India,2020-04-22,NCT of Delhi,92.0,,IND.25_1
245,India,2020-04-23,NCT of Delhi,128.0,,IND.25_1
246,India,2020-04-24,NCT of Delhi,138.0,,IND.25_1
247,India,2020-04-25,NCT of Delhi,111.0,,IND.25_1
248,India,2020-04-26,NCT of Delhi,293.0,,IND.25_1
249,India,2020-03-25,Goa,3.0,,IND.10_1
250,India,2020-03-29,Goa,2.0,,IND.10_1
251,India,2020-04-03,Goa,1.0,,IND.10_1
252,India,2020-04-04,Goa,1.0,,IND.10_1
253,India,2020-03-19,Gujarat,2.0,,IND.11_1
254,India,2020-03-20,Gujarat,5.0,,IND.11_1
255,India,2020-03-21,Gujarat,7.0,,IND.11_1
256,India,2020-03-22,Gujarat,4.0,,IND.11_1
257,India,2020-03-23,Gujarat,12.0,,IND.11_1
258,India,2020-03-24,Gujarat,6.0,,IND.11_1
259,India,2020-03-25,Gujarat,2.0,,IND.11_1
260,India,2020-03-26,Gujarat,6.0,,IND.11_1
261,India,2020-03-27,Gujarat,3.0,,IND.11_1
262,India,2020-03-28,Gujarat,8.0,,IND.11_1
263,India,2020-03-29,Gujarat,8.0,,IND.11_1
264,India,2020-03-30,Gujarat,7.0,,IND.11_1
265,India,2020-03-31,Gujarat,4.0,,IND.11_1
266,India,2020-04-01,Gujarat,13.0,,IND.11_1
267,India,2020-04-02,Gujarat,1.0,,IND.11_1
268,India,2020-04-03,Gujarat,7.0,,IND.11_1
269,India,2020-04-04,Gujarat,13.0,,IND.11_1
270,India,2020-04-05,Gujarat,20.0,,IND.11_1
271,India,2020-04-06,Gujarat,18.0,,IND.11_1
272,India,2020-04-07,Gujarat,29.0,,IND.11_1
273,India,2020-04-08,Gujarat,11.0,,IND.11_1
274,India,2020-04-09,Gujarat,76.0,,IND.11_1
275,India,2020-04-10,Gujarat,116.0,,IND.11_1
276,India,2020-04-11,Gujarat,90.0,,IND.11_1
277,India,2020-04-12,Gujarat,48.0,,IND.11_1
278,India,2020-04-13,Gujarat,56.0,,IND.11_1
279,India,2020-04-14,Gujarat,78.0,,IND.11_1
280,India,2020-04-15,Gujarat,116.0,,IND.11_1
281,India,2020-04-16,Gujarat,163.0,,IND.11_1
282,India,2020-04-17,Gujarat,170.0,,IND.11_1
283,India,2020-04-18,Gujarat,277.0,,IND.11_1
284,India,2020-04-19,Gujarat,367.0,,IND.11_1
285,India,2020-04-20,Gujarat,196.0,,IND.11_1
286,India,2020-04-21,Gujarat,239.0,,IND.11_1
287,India,2020-04-22,Gujarat,229.0,,IND.11_1
288,India,2020-04-23,Gujarat,217.0,,IND.11_1
289,India,2020-04-24,Gujarat,191.0,,IND.11_1
290,India,2020-04-25,Gujarat,256.0,,IND.11_1
291,India,2020-04-26,Gujarat,230.0,,IND.11_1
292,India,2020-03-04,Haryana,14.0,,IND.12_1
293,India,2020-03-17,Haryana,1.0,,IND.12_1
294,India,2020-03-18,Haryana,2.0,,IND.12_1
295,India,2020-03-20,Haryana,2.0,,IND.12_1
296,India,2020-03-21,Haryana,2.0,,IND.12_1
297,India,2020-03-23,Haryana,7.0,,IND.12_1
298,India,2020-03-24,Haryana,2.0,,IND.12_1
299,India,2020-03-25,Haryana,1.0,,IND.12_1
300,India,2020-03-26,Haryana,1.0,,IND.12_1
301,India,2020-03-27,Haryana,1.0,,IND.12_1
302,India,2020-03-28,Haryana,2.0,,IND.12_1
303,India,2020-03-30,Haryana,1.0,,IND.12_1
304,India,2020-03-31,Haryana,7.0,,IND.12_1
305,India,2020-04-02,Haryana,6.0,,IND.12_1
306,India,2020-04-03,Haryana,9.0,,IND.12_1
307,India,2020-04-04,Haryana,26.0,,IND.12_1
308,India,2020-04-05,Haryana,6.0,,IND.12_1
309,India,2020-04-06,Haryana,20.0,,IND.12_1
310,India,2020-04-07,Haryana,33.0,,IND.12_1
311,India,2020-04-08,Haryana,24.0,,IND.12_1
312,India,2020-04-09,Haryana,3.0,,IND.12_1
313,India,2020-04-10,Haryana,6.0,,IND.12_1
314,India,2020-04-11,Haryana,3.0,,IND.12_1
315,India,2020-04-12,Haryana,16.0,,IND.12_1
316,India,2020-04-13,Haryana,1.0,,IND.12_1
317,India,2020-04-14,Haryana,2.0,,IND.12_1
318,India,2020-04-15,Haryana,6.0,,IND.12_1
319,India,2020-04-16,Haryana,11.0,,IND.12_1
320,India,2020-04-17,Haryana,8.0,,IND.12_1
321,India,2020-04-18,Haryana,9.0,,IND.12_1
322,India,2020-04-19,Haryana,18.0,,IND.12_1
323,India,2020-04-20,Haryana,1.0,,IND.12_1
