,state,date,region_name,dailycases,note,CODE_2
221,Algeria,2020-03-31,Sidi Bel Abbès,2,,DZA.38_1
222,Algeria,2020-04-01,Sidi Bel Abbès,2,,DZA.38_1
223,Algeria,2020-04-02,Sidi Bel Abbès,1,,DZA.38_1
224,Algeria,2020-04-03,Sidi Bel Abbès,1,,DZA.38_1
225,Algeria,2020-03-17,Skikda,1,,DZA.39_1
226,Algeria,2020-03-19,Skikda,4,,DZA.39_1
227,Algeria,2020-03-21,Skikda,2,,DZA.39_1
228,Algeria,2020-03-22,Skikda,1,,DZA.39_1
229,Algeria,2020-04-01,Skikda,4,,DZA.39_1
230,Algeria,2020-04-02,Skikda,1,,DZA.39_1
231,Algeria,2020-04-03,Skikda,4,,DZA.39_1
232,Algeria,2020-03-12,Souk Ahras,1,,DZA.40_1
233,Algeria,2020-03-26,Souk Ahras,1,,DZA.40_1
234,Algeria,2020-03-27,Souk Ahras,1,,DZA.40_1
235,Algeria,2020-04-01,Souk Ahras,1,,DZA.40_1
236,Algeria,2020-04-03,Souk Ahras,2,,DZA.40_1
237,Algeria,2020-04-03,Tébessa,1,,DZA.42_1
238,Algeria,2020-04-04,Tébessa,2,,DZA.42_1
239,Algeria,2020-04-02,Tiaret,1,,DZA.43_1
240,Algeria,2020-03-23,Tipaza,1,,DZA.45_1
241,Algeria,2020-03-24,Tipaza,3,,DZA.45_1
242,Algeria,2020-03-25,Tipaza,1,,DZA.45_1
243,Algeria,2020-03-26,Tipaza,4,,DZA.45_1
244,Algeria,2020-03-27,Tipaza,3,,DZA.45_1
245,Algeria,2020-03-28,Tipaza,2,,DZA.45_1
246,Algeria,2020-03-30,Tipaza,4,,DZA.45_1
247,Algeria,2020-04-01,Tipaza,3,,DZA.45_1
248,Algeria,2020-04-02,Tipaza,6,,DZA.45_1
249,Algeria,2020-04-03,Tipaza,5,,DZA.45_1
250,Algeria,2020-04-04,Tipaza,2,,DZA.45_1
251,Algeria,2020-03-19,Tissemsilt,1,,DZA.46_1
252,Algeria,2020-04-02,Tissemsilt,1,,DZA.46_1
253,Algeria,2020-03-11,Tizi Ouzou,1,,DZA.47_1
254,Algeria,2020-03-13,Tizi Ouzou,2,,DZA.47_1
255,Algeria,2020-03-16,Tizi Ouzou,1,,DZA.47_1
256,Algeria,2020-03-18,Tizi Ouzou,1,,DZA.47_1
257,Algeria,2020-03-19,Tizi Ouzou,2,,DZA.47_1
258,Algeria,2020-03-21,Tizi Ouzou,1,,DZA.47_1
259,Algeria,2020-03-22,Tizi Ouzou,3,,DZA.47_1
260,Algeria,2020-03-24,Tizi Ouzou,1,,DZA.47_1
261,Algeria,2020-03-25,Tizi Ouzou,2,,DZA.47_1
262,Algeria,2020-03-27,Tizi Ouzou,4,,DZA.47_1
263,Algeria,2020-03-28,Tizi Ouzou,6,,DZA.47_1
264,Algeria,2020-03-30,Tizi Ouzou,3,,DZA.47_1
265,Algeria,2020-03-31,Tizi Ouzou,2,,DZA.47_1
266,Algeria,2020-04-01,Tizi Ouzou,2,,DZA.47_1
267,Algeria,2020-04-02,Tizi Ouzou,9,,DZA.47_1
268,Algeria,2020-04-04,Tizi Ouzou,1,,DZA.47_1
269,Algeria,2020-03-23,Tlemcen,1,,DZA.48_1
270,Algeria,2020-03-24,Tlemcen,2,,DZA.48_1
271,Algeria,2020-03-26,Tlemcen,4,,DZA.48_1
272,Algeria,2020-03-28,Tlemcen,4,,DZA.48_1
273,Algeria,2020-03-30,Tlemcen,1,,DZA.48_1
274,Algeria,2020-04-01,Tlemcen,1,,DZA.48_1
275,Algeria,2020-04-02,Tlemcen,3,,DZA.48_1
276,Algeria,2020-04-03,Tlemcen,15,,DZA.48_1
277,Algeria,2020-04-04,Tlemcen,1,,DZA.48_1
278,Ethiopia,2020-03-27,Addis Abeba,1,,ETH.1_1
279,Ethiopia,2020-03-13,Addis Abeba,1,,ETH.1_1
280,Ethiopia,2020-03-15,Addis Abeba,4,,ETH.1_1
281,Ethiopia,2020-03-17,Addis Abeba,1,,ETH.1_1
282,Ethiopia,2020-03-19,Addis Abeba,3,,ETH.1_1
283,Ethiopia,2020-03-22,Addis Abeba,2,,ETH.1_1
284,Ethiopia,2020-03-24,Addis Abeba,1,,ETH.1_1
285,Ethiopia,2020-03-27,Addis Abeba,2,,ETH.1_1
286,Ethiopia,2020-03-28,Addis Abeba,1,,ETH.1_1
287,Ethiopia,2020-03-29,Addis Abeba,2,,ETH.1_1
288,Ethiopia,2020-03-31,Addis Abeba,3,,ETH.1_1
289,Ethiopia,2020-04-01,Addis Abeba,3,,ETH.1_1
290,Ethiopia,2020-04-03,Addis Abeba,5,,ETH.1_1
291,Ethiopia,2020-04-04,Addis Abeba,3,,ETH.1_1
292,Ethiopia,2020-04-05,Addis Abeba,5,,ETH.1_1
293,Ethiopia,2020-04-07,Addis Abeba,8,,ETH.1_1
294,Ethiopia,2020-04-08,Addis Abeba,2,,ETH.1_1
295,Ethiopia,2020-04-09,Addis Abeba,1,,ETH.1_1
296,Ethiopia,2020-04-10,Addis Abeba,9,,ETH.1_1
297,Ethiopia,2020-04-11,Addis Abeba,4,,ETH.1_1
298,Ethiopia,2020-04-12,Addis Abeba,2,,ETH.1_1
299,Ethiopia,2020-04-13,Addis Abeba,3,,ETH.1_1
300,Ethiopia,2020-04-14,Addis Abeba,8,,ETH.1_1
301,Ethiopia,2020-04-15,Addis Abeba,3,,ETH.1_1
302,Ethiopia,2020-04-16,Addis Abeba,7,,ETH.1_1
303,Ethiopia,2020-04-17,Addis Abeba,3,,ETH.1_1
304,Ethiopia,2020-04-18,Addis Abeba,5,,ETH.1_1
305,Ethiopia,2020-04-19,Addis Abeba,3,,ETH.1_1
306,Ethiopia,2020-04-21,Addis Abeba,2,,ETH.1_1
307,Ethiopia,2020-04-22,Addis Abeba,1,,ETH.1_1
308,Ethiopia,2020-04-24,Addis Abeba,1,,ETH.1_1
309,Ethiopia,2020-04-25,Addis Abeba,1,,ETH.1_1
310,Ethiopia,2020-04-27,Addis Abeba,1,,ETH.1_1
311,Ethiopia,2020-04-28,Addis Abeba,2,,ETH.1_1
312,Ethiopia,2020-04-29,Addis Abeba,3,,ETH.1_1
313,Ethiopia,2020-05-01,Addis Abeba,2,,ETH.1_1
314,Ethiopia,2020-05-03,Addis Abeba,1,,ETH.1_1
315,Ethiopia,2020-05-04,Addis Abeba,4,,ETH.1_1
316,Ethiopia,2020-05-05,Addis Abeba,2,,ETH.1_1
317,Ethiopia,2020-05-06,Addis Abeba,4,,ETH.1_1
318,Ethiopia,2020-04-22,Afar,1,,ETH.2_1
319,Ethiopia,2020-05-05,Afar,2,,ETH.2_1
320,Ethiopia,2020-05-06,Afar,7,,ETH.2_1
321,Ethiopia,2020-03-30,Amhara,2,,ETH.3_1
322,Ethiopia,2020-04-08,Amhara,1,,ETH.3_1
323,Ethiopia,2020-04-17,Amhara,1,,ETH.3_1
324,Ethiopia,2020-04-30,Amhara,1,,ETH.3_1
325,Ethiopia,2020-05-04,Amhara,1,,ETH.3_1
326,Ethiopia,2020-03-31,Dire Dawa,1,,ETH.5_1
327,Ethiopia,2020-04-03,Dire Dawa,1,,ETH.5_1
328,Ethiopia,2020-04-18,Dire Dawa,3,,ETH.5_1
329,Ethiopia,2020-04-20,Dire Dawa,3,,ETH.5_1
330,Ethiopia,2020-03-27,Oromia,1,,ETH.8_1
331,Ethiopia,2020-03-28,Oromia,2,,ETH.8_1
332,Ethiopia,2020-04-06,Oromia,1,,ETH.8_1
333,Ethiopia,2020-04-18,Oromia,1,,ETH.8_1
334,Ethiopia,2020-04-21,Oromia,1,,ETH.8_1
335,Ethiopia,2020-04-25,Oromia,4,,ETH.8_1
336,Ethiopia,2020-04-29,Oromia,1,,ETH.8_1
337,Ethiopia,2020-05-05,Oromia,1,,ETH.8_1
338,Ethiopia,2020-05-03,Afar,1,,ETH.2_1
339,Ethiopia,2020-04-26,Somali,1,,ETH.9_1
340,Ethiopia,2020-05-06,Somali,6,,ETH.9_1
341,Ghana,2020-03-19,Ashanti,2,,GHA.1_1
342,Ghana,2020-03-20,Ashanti,1,,GHA.1_1
343,Ghana,2020-03-29,Ashanti,1,,GHA.1_1
344,Ghana,2020-03-12,Greater Accra,2,,GHA.5_1
345,Ghana,2020-03-13,Greater Accra,2,,GHA.5_1
346,Ghana,2020-03-14,Greater Accra,2,,GHA.5_1
347,Ghana,2020-03-17,Greater Accra,1,,GHA.5_1
348,Ghana,2020-03-18,Greater Accra,2,,GHA.5_1
349,Ghana,2020-03-19,Greater Accra,5,,GHA.5_1
350,Ghana,2020-03-20,Greater Accra,2,,GHA.5_1
351,Ghana,2020-03-29,Northern,10,,GHA.6_1
352,Ghana,2020-03-27,Upper West,1,,GHA.8_1
353,Niger,2020-03-19,Niamey,1,,NER.5_1
354,Niger,2020-03-21,Niamey,1,,NER.5_1
355,Niger,2020-03-22,Niamey,1,,NER.5_1
356,Niger,2020-03-24,Niamey,5,,NER.5_1
357,Niger,2020-03-26,Niamey,2,,NER.5_1
358,Niger,2020-03-28,Niamey,11,,NER.5_1
359,Niger,2020-03-29,Niamey,1,,NER.5_1
360,Niger,2020-03-30,Niamey,5,,NER.5_1
361,Niger,2020-04-01,Niamey,45,,NER.5_1
362,Senegal,2020-03-02,Dakar,1,,SEN.1_1
363,Senegal,2020-03-03,Dakar,1,,SEN.1_1
364,Senegal,2020-03-04,Dakar,2,,SEN.1_1
365,Senegal,2020-03-14,Dakar,1,,SEN.1_1
366,Senegal,2020-03-11,Diourbel,2,,SEN.2_1
367,Senegal,2020-03-12,Diourbel,4,,SEN.2_1
368,Senegal,2020-03-13,Diourbel,11,,SEN.2_1
369,Senegal,2020-03-14,Diourbel,1,,SEN.2_1
370,Senegal,2020-03-15,Diourbel,1,,SEN.2_1
371,Senegal,2020-03-14,Thiès,1,,SEN.13_1
372,South Africa,2020-03-05,Eastern Cape,0,,ZAF.1_1
373,South Africa,2020-03-07,Eastern Cape,0,,ZAF.1_1
374,South Africa,2020-03-08,Eastern Cape,0,,ZAF.1_1
375,South Africa,2020-03-09,Eastern Cape,0,,ZAF.1_1
376,South Africa,2020-03-11,Eastern Cape,0,,ZAF.1_1
377,South Africa,2020-03-12,Eastern Cape,0,,ZAF.1_1
378,South Africa,2020-03-13,Eastern Cape,0,,ZAF.1_1
379,South Africa,2020-03-14,Eastern Cape,0,,ZAF.1_1
380,South Africa,2020-03-15,Eastern Cape,0,,ZAF.1_1
381,South Africa,2020-03-16,Eastern Cape,0,,ZAF.1_1
382,South Africa,2020-03-17,Eastern Cape,0,,ZAF.1_1
383,South Africa,2020-03-18,Eastern Cape,0,,ZAF.1_1
384,South Africa,2020-03-19,Eastern Cape,0,,ZAF.1_1
385,South Africa,2020-03-20,Eastern Cape,0,,ZAF.1_1
386,South Africa,2020-03-21,Eastern Cape,1,,ZAF.1_1
387,South Africa,2020-03-22,Eastern Cape,1,,ZAF.1_1
388,South Africa,2020-03-23,Eastern Cape,0,,ZAF.1_1
389,South Africa,2020-03-24,Eastern Cape,0,,ZAF.1_1
390,South Africa,2020-03-25,Eastern Cape,0,,ZAF.1_1
391,South Africa,2020-03-26,Eastern Cape,3,,ZAF.1_1
392,South Africa,2020-03-28,Eastern Cape,5,,ZAF.1_1
393,South Africa,2020-03-29,Eastern Cape,2,,ZAF.1_1
394,South Africa,2020-03-30,Eastern Cape,0,,ZAF.1_1
395,South Africa,2020-03-31,Eastern Cape,0,,ZAF.1_1
396,South Africa,2020-04-01,Eastern Cape,3,,ZAF.1_1
397,South Africa,2020-04-02,Eastern Cape,2,,ZAF.1_1
398,South Africa,2020-04-03,Eastern Cape,4,,ZAF.1_1
399,South Africa,2020-04-04,Eastern Cape,4,,ZAF.1_1
