CODE_2,iso_alpha_3,RG_cumsum_10,date,RG_LON,RG_LAT,RG_pop_tot,RG_pop_tot_adj,RG_pop_65up,RG_pop_45_64,RG_pop_tot_perc_male,WB_gdp_pcap,WB_prevalence_diabetes,ST_tests,ST_stringency_index,RG_temp_med_30,RG_temp_min_30,RG_temp_max_30,RG_rh_med_30,RG_rh_max_30,RG_rh_min_30,RG_ah_med_30,RG_ah_min_30,RG_ah_max_30,RG_pm10,RG_pm25,RG_no2
RUS.32_1,RUS,208,4/12/20,53.10652863,63.81896019,774084,785696,0.082673224,0.294014764,0.474012177,11584.99538,6.1,1278747,85.19,5.421295428,-4.94804671,14.67918128,69.4758049,31.02999931,97.22999783,3.157741865,1.759999961,5.069999887,7.926820126,5.555432628,3.9480438
RUS.33_1,RUS,88,4/22/20,43.86151483,58.4458313,591492,600365,0.134954759,0.302605032,0.458890311,11584.99538,6.1,2252539,85.19,8.437951899,-5.763133334,19.3597764,62.4183857,22.3099995,99.01999779,3.423870891,1.419999968,6.099999864,11.90956548,8.401032795,8.823394855
RUS.34_1,RUS,125,4/10/20,38.10213708,45.13222313,5351580,5431873,0.133379111,0.276793886,0.466201425,11584.99538,6.1,1092811,85.19,13.44602009,3.719668417,23.63065658,59.74677286,17.7899996,99.46999778,4.480967642,1.709999962,7.349999836,16.42096147,11.73908739,11.75891814
RUS.35_1,RUS,39,4/10/20,95.87237528,64.72121811,2789483,2831328,0.100158658,0.278314566,0.467733197,11584.99538,6.1,1092811,85.19,7.875522047,-4.173497254,24.61657841,54.30354717,7.349999836,93.02999792,2.852903162,0.509999989,5.509999877,12.73846653,9.127692595,9.355124247
RUS.36_1,RUS,40,4/30/20,65.45627055,55.54273605,806232,818328,0.131843144,0.302215098,0.462238798,11584.99538,6.1,3498308,85.19,12.03861446,2.561463623,24.53116081,59.97838576,15.79999965,99.94999777,4.212903132,1.669999963,7.60999983,12.85162096,9.168959785,6.667590268
RUS.37_1,RUS,276,4/22/20,36.47152094,51.71459007,1033382,1048875,0.145244898,0.304558808,0.456812811,11584.99538,6.1,2252539,85.19,10.58567456,-2.266802612,20.78292055,50.24741823,13.65999969,100,3.10451606,1.33999997,5.979999866,13.26463689,9.408769491,9.215456531
RUS.38_1,RUS,139,4/12/20,32.96180378,59.87901688,2360718,2396095,0.132020048,0.303191717,0.463969935,11584.99538,6.1,1278747,85.19,8.057518985,-2.818397645,20.91032307,68.18161138,26.8499994,100,3.661290241,1.469999967,5.969999867,15.26167564,10.69216575,13.83067417
RUS.39_1,RUS,74,4/14/20,38.93297976,52.73610878,1133058,1150055,0.13993848,0.298666548,0.45956929,11584.99538,6.1,1426014,85.19,10.27543446,-2.472383963,21.90927471,49.34419245,10.87999976,96.61999784,2.929032193,1.219999973,6.239999861,12.50792016,8.899085452,8.665210894
RUS.4_1,RUS,114,4/20/20,41.52506854,63.5895195,1043282,1058933,0.110824514,0.294413642,0.469420201,11584.99538,6.1,2053319,85.19,5.684413405,-1.625446707,14.68786782,76.93644989,40.78999909,99.83999777,3.619032177,2.109999953,5.039999887,7.907770754,5.439287796,4.755684292
RUS.40_1,RUS,101,4/30/20,154.0956031,62.57283592,128992,130927,0.060969885,0.318784847,0.487643325,11584.99538,6.1,3498308,85.19,0.013599884,-9.457806626,6.044764541,78.98903049,48.09999892,97.37999782,2.678387037,1.309999971,4.099999908,6.089213017,4.178028882,1.024945056
RUS.41_1,RUS,291,4/20/20,47.94592859,56.59632492,655181,665009,0.105791064,0.298858555,0.467609574,11584.99538,6.1,2053319,85.19,9.002483332,0.651873469,20.21250468,61.84225668,25.38999943,99.99999776,3.522257986,1.449999968,6.539999854,11.19313622,7.914695427,6.906885621
RUS.42_1,RUS,327,4/21/20,44.56175375,54.41733551,769792,781340,0.126752947,0.303058695,0.463197229,11584.99538,6.1,2142604,85.19,9.675829974,0.001831029,22.06997562,56.58161164,15.77999965,97.48999782,3.348064441,1.179999974,6.179999862,11.57606152,8.207504819,5.997684587
RUS.43_1,RUS,2652,4/2/20,37.65894533,55.71176529,11530450,11703417,0.128970451,0.288025214,0.464039985,11584.99538,6.1,536000,87.04,8.572733311,-2.663487754,20.25593736,66.14903078,13.1999997,99.99999776,3.826774108,1.439999968,6.899999846,32.27072462,22.88539524,26.6237977
RUS.45_1,RUS,128,4/13/20,34.5607184,68.00416565,681883,692112,0.084472243,0.293273889,0.478655645,11584.99538,6.1,1359993,85.19,3.799294997,-8.204049937,12.60165143,73.87354674,40.0999991,97.59999782,3.032580577,1.659999963,4.829999892,6.081716751,3.966271689,3.373786874
RUS.46_1,RUS,49,5/9/20,58.5907668,67.84765625,39180,39767,0.109183721,0.294290202,0.469718668,11584.99538,6.1,5221964,85.19,3.892371697,-3.717454116,11.50280463,85.87451421,70.32999843,99.95999777,3.875483784,2.039999954,5.689999873,5.950121608,3.980498571,0.832995215
RUS.47_1,RUS,119,4/10/20,44.30509314,56.28096771,3043349,3089002,0.138152147,0.294934705,0.455378993,11584.99538,6.1,1092811,85.19,9.049792262,-0.865374811,20.41374277,60.49161155,22.65999949,97.43999782,3.439677342,1.35999997,6.589999853,14.54155927,10.29559245,11.8257045
RUS.48_1,RUS,177,4/21/20,44.44040402,43.15807152,656509,666358,0.120213472,0.238372908,0.466076837,11584.99538,6.1,2142604,85.19,9.95342551,-1.088329234,23.77398443,71.37096615,24.48999945,98.2399978,4.314193452,2.22999995,6.599999852,18.3574743,13.30043002,14.37877325
RUS.49_1,RUS,157,4/23/20,31.86192136,58.14473152,575551,584185,0.143938609,0.303371051,0.452598322,11584.99538,6.1,2401616,85.19,9.332011277,-0.339839386,19.51613405,64.75322436,21.26999952,97.77999781,3.829677334,1.179999974,6.159999862,10.58574531,7.383712717,4.759443709
RUS.5_1,RUS,165,4/23/20,47.71109062,47.14501953,980193,994899,0.112086799,0.274431585,0.471104532,11584.99538,6.1,2401616,85.19,14.01975178,3.716772905,26.25688595,50.27774081,14.15999968,94.70999788,3.850322495,1.459999967,6.999999844,25.7930055,18.26123788,4.198052499
RUS.50_1,RUS,108,4/19/20,80.04472391,55.26751328,2632133,2671618,0.118278833,0.284502033,0.467442244,11584.99538,6.1,1949813,85.19,8.39582687,-5.450418039,21.86294652,62.75967602,22.99999949,91.87999795,3.42838702,1.499999966,5.619999874,15.24111734,10.9126932,15.3644259
RUS.51_1,RUS,41,4/21/20,73.19488299,56.01184845,1852624,1880417,0.11177598,0.28627772,0.464211642,11584.99538,6.1,2142604,85.19,10.2168704,-3.461201306,28.25913249,62.8116115,17.27999961,99.24999778,3.796774109,1.839999959,6.589999853,12.73777077,9.089991805,8.756708674
RUS.52_1,RUS,175,4/20/20,36.40872295,52.79898643,703151,713699,0.14146126,0.303226022,0.454902784,11584.99538,6.1,2053319,85.19,9.925778041,-3.338142046,21.0507554,53.5099988,13.5099997,95.25999787,3.161290252,1.33999997,5.759999871,12.19524183,8.639814886,7.930543055
RUS.53_1,RUS,54,4/15/20,53.54443051,52.44976234,1864976,1892967,0.1165864,0.283119412,0.467215468,11584.99538,6.1,1517992,85.19,10.33983625,1.397467805,21.39676909,60.80483735,20.14999955,97.30999782,3.628709596,1.419999968,6.089999864,13.42777712,9.578144099,8.630094293
RUS.54_1,RUS,84,4/13/20,44.77931374,53.14325714,1300767,1320279,0.13833139,0.306010135,0.459869603,11584.99538,6.1,1359993,85.19,9.164912214,-0.167556423,21.34320211,59.81515995,15.70999965,99.35999778,3.333225732,1.34999997,5.669999873,12.33418659,8.745161307,7.59687099
RUS.55_1,RUS,45,4/10/20,56.44187323,58.89566994,2423310,2459662,0.11131482,0.283495087,0.460615002,11584.99538,6.1,1092811,85.19,6.39456107,-3.197709715,16.37016028,69.26322426,29.48999934,96.49999784,3.395483795,1.649999963,5.319999881,8.400509759,5.930518585,3.438740854
RUS.56_1,RUS,104,4/21/20,135.1185512,45.36909485,1787072,1813748,0.107865661,0.282258039,0.480573087,11584.99538,6.1,2142604,85.19,8.495161611,1.403258829,17.64418555,71.85645001,20.02999955,99.69999777,4.008064427,1.749999961,6.039999865,31.4892035,22.52812181,9.759318285
RUS.57_1,RUS,52,4/20/20,29.21978907,57.29951286,579139,587789,0.146157812,0.305603107,0.462424271,11584.99538,6.1,2053319,85.19,9.213528794,-2.805367841,22.69830172,61.63225669,20.24999955,98.96999779,3.565161211,1.279999971,6.049999865,11.95849961,8.310528182,4.293373782
RUS.58_1,RUS,346,4/21/20,40.94169022,48.06903267,4106476,4168058,0.136108414,0.283209516,0.465159517,11584.99538,6.1,2142604,85.19,12.72008721,0.899439744,23.1630314,52.72806334,14.72999967,97.72999782,3.72161282,1.209999973,7.259999838,18.15408661,12.9133459,13.69834826
RUS.59_1,RUS,225,4/18/20,40.66708248,54.31782913,1075437,1091569,0.153557455,0.300785062,0.458366796,11584.99538,6.1,1831892,85.19,9.883419503,-2.595443222,20.74962216,54.4664504,14.34999968,99.88999777,3.219999928,1.299999971,5.979999866,15.56901506,11.02190904,10.62907935
RUS.6_1,RUS,371,4/21/20,56.31354848,54.07119942,4029393,4089837,0.112720176,0.275779775,0.469759258,11584.99538,6.1,2142604,85.19,9.52549686,-0.276138122,21.90493144,65.39774047,19.48999956,97.71999782,3.849032172,1.449999968,7.869999824,12.54051103,8.914479763,9.578404814
RUS.60_1,RUS,16,4/9/20,129.303877,64.7517662,968829,983362,0.0543393,0.251208256,0.48664295,11584.99538,6.1,1004719,85.19,-4.193345521,-21.82309056,15.48558137,69.72225651,30.81999931,91.89999795,1.801935444,0.569999987,3.999999911,14.08463138,10.04533753,5.40244753
RUS.61_1,RUS,19,4/21/20,143.0265543,50.15931129,440991,447606,0.084007644,0.302277559,0.482435502,11584.99538,6.1,2142604,85.19,6.962408332,0.40575495,15.155493,75.43806283,38.82999913,98.2699978,3.814838624,2.209999951,5.469999878,12.61406617,8.675054091,1.790021685
RUS.62_1,RUS,18,4/9/20,50.14714005,53.24206352,3181634,3229362,0.125947841,0.290953276,0.460167988,11584.99538,6.1,1004719,85.19,9.083230755,-0.315227534,21.61103697,67.25419205,19.56999956,100,3.779354754,1.729999961,5.979999866,13.87909503,9.852608587,10.04598649
RUS.63_1,RUS,49,4/14/20,46.61099711,51.31865501,2345214,2380401,0.135611781,0.288600633,0.459686438,11584.99538,6.1,1426014,85.19,9.373248972,-0.494749277,21.02180028,62.36032119,15.91999964,100,3.437096697,1.819999959,5.729999872,13.51640559,9.611242774,8.836126566
RUS.64_1,RUS,244,4/22/20,32.92751208,54.72686768,910218,923876,0.132013344,0.307040595,0.459141986,11584.99538,6.1,2252539,85.19,9.401176652,-0.435391281,21.23751593,61.03870831,17.8299996,97.92999781,3.564193469,1.31999997,7.089999842,12.56389719,8.875987182,5.187733152
RUS.65_1,RUS,115,4/15/20,43.68871861,44.93187714,2729546,2770492,0.120312784,0.259683812,0.467945537,11584.99538,6.1,1517992,85.19,11.03611348,2.43985212,26.03537929,66.66225657,9.37999979,99.98999777,4.178387003,1.389999969,6.649999851,17.95723529,12.99411195,11.67517115
RUS.66_1,RUS,44,4/7/20,62.29445149,59.02659798,4041939,4102572,0.11971649,0.286395857,0.460509421,11584.99538,6.1,795523,85.19,7.144311867,-5.330254292,16.11245971,67.91290171,28.47999936,95.52999786,3.494516051,1.429999968,5.059999887,13.82521661,9.818574754,15.19309768
RUS.67_1,RUS,209,4/20/20,41.65447041,52.67986679,991308,1006179,0.151112625,0.305941286,0.462273481,11584.99538,6.1,2053319,85.19,10.25792129,-0.897225443,22.62736168,53.70354719,14.05999969,99.99999776,3.25645154,1.239999972,6.879999846,12.2336925,8.688314164,7.346376691
RUS.68_1,RUS,50,4/10/20,50.84503934,55.3730793,3822406,3879745,0.116723518,0.281050139,0.464607585,11584.99538,6.1,1092811,85.19,8.852804043,-1.637028755,19.69999906,63.76515987,20.83999953,94.25999789,3.556451533,1.629999964,5.239999883,11.98438947,8.510540748,9.120547466
RUS.69_1,RUS,81,4/28/20,81.51440506,58.34991837,1051006,1066772,0.097971562,0.271182243,0.471808371,11584.99538,6.1,3139258,85.19,11.76363422,-0.196511542,29.62436639,57.00386969,16.10999964,94.88999788,3.842580559,2.21999995,7.629999829,12.26242108,8.786092508,7.983207032
RUS.7_1,RUS,112,4/20/20,37.28447841,50.6143856,1585532,1609290,0.134680647,0.29242821,0.463367512,11584.99538,6.1,2053319,85.19,11.04596756,-1.609521391,22.6331527,50.65128919,16.38999963,99.21999778,3.183548316,1.679999962,6.539999854,13.74115014,9.764915994,7.943566593
RUS.70_1,RUS,71,4/10/20,37.42647617,53.88172531,1399600,1420596,0.155544409,0.303613484,0.452111002,11584.99538,6.1,1092811,85.19,9.263593131,-4.054781262,20.27041492,55.37257941,14.83999967,98.3899978,3.1954838,1.34999997,6.579999853,14.11926419,10.00958738,11.33425342
RUS.71_1,RUS,43,5/3/20,94.23694117,51.75539589,311854,316531,0.047090488,0.181957618,0.474462117,11584.99538,6.1,4099999,85.19,13.12522538,0.609888545,29.82415672,45.47516027,3.099999931,95.12999787,3.162903155,0.529999988,6.769999849,21.77606863,15.59207554,4.459790301
RUS.72_1,RUS,329,4/21/20,35.26683079,57.21124077,1299619,1319114,0.146121074,0.30256705,0.455863189,11584.99538,6.1,2142604,85.19,8.797462403,-0.5729281,19.93308778,59.77999866,14.80999967,97.55999782,3.333225732,1.399999969,5.979999866,11.85509894,8.341897144,8.165440858
RUS.73_1,RUS,146,4/17/20,67.82881157,57.5436058,1399137,1420130,0.057297088,0.273066686,0.482923023,11584.99538,6.1,1718019,85.19,9.166920392,-3.320768974,21.8962449,63.8861276,16.90999962,99.45999778,3.615806371,1.77999996,6.449999856,12.53659144,8.934428833,7.345658403
RUS.74_1,RUS,161,4/23/20,52.76914002,57.20734787,1464774,1486747,0.103564831,0.290394091,0.462252185,11584.99538,6.1,2401616,85.19,9.12446845,0.701097173,20.40650399,66.02225659,23.36999948,99.83999777,3.860322494,1.33999997,6.819999848,11.65225752,8.269989693,8.08818005
RUS.75_1,RUS,228,4/23/20,47.41220989,53.73611832,1192500,1210389,0.129453784,0.311616285,0.460778959,11584.99538,6.1,2401616,85.19,10.33600671,-1.791938646,21.80793179,58.12128902,10.88999976,95.99999785,3.579354759,1.249999972,6.69999985,11.98302756,8.49031124,8.426785033
RUS.76_1,RUS,259,4/20/20,40.72450745,55.95450211,1310801,1330464,0.143135782,0.300689052,0.453707813,11584.99538,6.1,2053319,85.19,8.968344312,-3.784050892,21.1694714,59.77032124,19.04999957,99.24999778,3.354516054,1.259999972,6.429999856,13.52769318,9.569812886,10.31658679
RUS.77_1,RUS,111,4/20/20,44.45941956,49.32494926,2506986,2544593,0.133600144,0.281424165,0.465675528,11584.99538,6.1,2053319,85.19,12.45542808,-0.158869887,23.46706016,48.48548279,9.589999786,96.79999784,3.252580572,1.069999976,7.419999834,16.41906371,11.66187813,7.808911581
RUS.78_1,RUS,50,4/14/20,40.88639552,60.06097221,1125344,1142225,0.121040086,0.295527055,0.463407597,11584.99538,6.1,1426014,85.19,7.614505652,-2.566488102,18.27830268,60.44483736,13.3699997,99.57999777,3.120322511,0.969999978,5.739999872,10.52765665,7.393538459,6.876271527
RUS.79_1,RUS,68,4/14/20,40.16616733,50.83766556,2245169,2278846,0.150176328,0.296577975,0.460305253,11584.99538,6.1,1426014,85.19,10.78952795,-1.3460298,22.42033257,49.45290212,11.02999975,96.67999784,3.019677352,0.969999978,7.13999984,14.93905446,10.62080964,11.61949084
RUS.8_1,RUS,256,4/18/20,33.12554696,52.93751144,1150123,1167372,0.137562415,0.287761486,0.459405332,11584.99538,6.1,1831892,85.19,10.1031048,-4.057676774,21.43730625,55.85290198,18.76999958,94.82999788,3.354838635,1.529999966,5.959999867,12.79208039,9.060031151,6.971112372
RUS.80_1,RUS,101,4/17/20,69.32709658,67.53359222,551622,559897,0.05703393,0.273021394,0.483008303,11584.99538,6.1,1718019,85.19,5.79986027,-12.01888698,17.09403828,70.75128874,29.70999934,95.94999786,3.294838636,0.969999978,4.949999889,8.999909108,6.386957815,0.690718015
RUS.81_1,RUS,187,4/21/20,39.13494328,57.74906158,1211386,1229558,0.143164881,0.296805876,0.450479023,11584.99538,6.1,2142604,85.19,8.194075067,-1.673222655,19.39452255,63.36838568,18.63999958,97.39999782,3.422580569,1.519999966,5.719999872,12.40644134,8.738455864,9.532557089
RUS.82_1,RUS,131,5/1/20,132.7526331,48.57537651,158143,160501,0.09241881,0.265848907,0.477738324,11584.99538,6.1,3723807,85.19,10.91926556,2.452881924,22.91401737,53.50064397,17.27999961,98.4599978,3.470322503,1.479999967,8.9399998,26.21592652,18.71681273,3.453649086
RUS.83_1,RUS,96,4/27/20,118.1364899,53.79610062,1051385,1067111,0.083511692,0.252176579,0.479824024,11584.99538,6.1,3019434,85.19,9.026581464,-5.063867189,25.51563488,29.48612837,2.049999954,84.16999812,1.669677382,0.259999994,5.939999867,24.2350202,17.24101093,3.770028618
RUS.9_1,RUS,77,4/12/20,111.054198,53.59362793,960871,975285,0.082919035,0.251761567,0.477244168,11584.99538,6.1,1278747,85.19,7.682830394,-3.396052286,23.66974599,45.81806349,8.249999816,95.01999788,2.25032253,0.699999984,4.379999902,39.58972509,28.41825142,16.78022268
SE11,SWE,1538,3/28/20,17.96214866,59.48224,2355849,2327444,0.130050001,0.249890138,0.498898816,51610.06606,4.8,NA,32.41,7.986485538,-0.221123394,15.90398285,75.31290154,27.47999939,99.99999776,4.230967647,1.509999966,6.519999854,9.548007234,6.497040628,5.192860713
SE12,SWE,701,3/28/20,15.78100359,59.17567,1673253,1653078,0.167402076,0.264530817,0.50321846,51610.06606,4.8,NA,32.41,7.543332099,-1.887490542,16.85081527,73.412579,27.80999938,99.93999777,4.015483781,1.539999966,6.129999863,8.861564588,5.985302897,3.374679828
SE21,SWE,156,3/28/20,14.84729559,57.241475,824852,814906,0.179426116,0.270540657,0.505280129,51610.06606,4.8,NA,32.41,7.577704628,-4.303795293,15.1916869,81.15096593,31.1299993,100,4.466774094,1.999999955,6.859999847,10.09059495,6.728390162,3.43204503
SE22,SWE,286,3/28/20,13.55177777,55.936445,1536129,1517607,0.164199087,0.257139442,0.501467768,51610.06606,4.8,NA,32.41,9.827937757,1.35982615,15.94886329,77.16483698,33.11999926,98.76999779,4.869999891,2.469999945,7.319999836,12.86506733,8.675578239,8.357801847
SE23,SWE,411,3/28/20,12.78888157,57.79272,1966045,1942349,0.160126062,0.26282364,0.503061624,51610.06606,4.8,NA,32.41,8.366731644,-4.429750065,14.70524089,80.27096595,32.49999927,100,4.643225703,2.149999952,6.979999844,11.94021278,7.966327706,9.204850584
SE31,SWE,175,3/28/20,14.95570225,60.542225,824686,814752,0.191242085,0.283283002,0.505210434,51610.06606,4.8,NA,32.41,7.813735557,-4.264705881,16.31804106,75.96580475,28.84999936,99.98999777,4.229999905,1.849999959,6.349999858,8.562943482,5.704932147,3.658029736
SE32,SWE,108,3/30/20,15.63592963,63.340975,353612,349353,0.191763778,0.281051874,0.504852173,51610.06606,4.8,NA,35.19,5.140664275,-6.705622485,16.02993762,71.59225646,23.32999948,96.15999785,3.370645086,1.139999975,5.299999882,6.217152101,4.126117749,2.579512452
SE33,SWE,91,3/29/20,19.50738047,66.236285,493185,487248,0.180732802,0.274804036,0.508989605,51610.06606,4.8,36977,35.19,4.7172657,-8.102707017,12.95490389,78.11806277,35.40999921,99.53999778,3.624193467,1.859999958,5.239999883,5.72726044,3.80855653,2.407931597
SI03,SVN,710,4/12/20,15.21983639,46.14933,1134216,1071250,0.15360235,0.292756051,0.501299568,25739.24781,5.9,35405,89.81,12.81437816,0.753216389,26.01655846,56.94483744,14.39999968,99.69999777,3.993225717,1.889999958,7.039999843,22.62737714,16.07180013,14.25442879
SI04,SVN,487,4/12/20,14.29226987,45.97646,1059909,1000773,0.149867551,0.280584929,0.497316564,25739.24781,5.9,35405,89.81,12.53384041,1.202020746,25.72411175,57.21999872,16.53999963,94.1099979,3.950645073,1.429999968,7.119999841,23.60681695,16.73674174,12.65382517
SK01,SVK,131,3/27/20,17.17757469,48.3322,613999,612419,0.126031092,0.288942367,0.476145249,19329.0968,6.5,11742,75,11.54628401,2.625164887,24.53405632,62.22386958,25.56999943,96.08999785,4.375483773,1.869999958,7.049999842,22.45482527,15.91291104,11.20627327
SK02,SVK,118,3/30/20,17.91037233,48.524715,1809619,1805010,0.12591246,0.284111905,0.49016812,19329.0968,6.5,11742,75,11.44905085,0.436157826,24.45442974,61.91386958,24.36999946,97.60999782,4.263870872,1.819999959,7.419999834,21.59541686,15.2827585,10.88002039
SK03,SVK,66,3/31/20,19.47430773,48.835125,1351422,1348060,0.115512045,0.273105405,0.48983503,19329.0968,6.5,11742,75,8.815115686,-0.904464223,22.02219967,66.9667727,26.45999941,98.95999779,3.941290234,1.79999996,7.14999984,22.37333846,15.83533305,12.15624988
SK04,SVK,58,4/1/20,21.31094471,48.896165,1668109,1663855,0.103816985,0.255272052,0.492441747,19329.0968,6.5,11742,75,9.758819084,-1.537133591,24.02589397,67.49838559,23.82999947,98.19999781,4.192257971,1.689999962,7.269999838,21.32339939,15.14127544,12.24304873
THA.3_1,THA,73,3/19/20,100.6035033,13.72371626,10785197,9852516,0.058436744,0.223766664,0.486220738,7808.192916,7,100498,48.61,31.1217664,22.945868,38.34420073,70.47774036,29.69999934,97.61999782,14.53516097,8.619999807,17.8699996,107.5331724,75.99969267,19.7769698
THA.48_1,THA,61,3/30/20,98.33548546,7.978985548,1028561,939613,0.072403509,0.21454175,0.499748384,7808.192916,7,100498,68.06,30.4366042,27.45707567,33.76639629,76.56064345,60.56999865,88.53999802,15.18548353,12.17999973,16.82999962,19.35117357,13.52585013,0.403204694
THA.76_1,THA,48,4/9/20,101.2363969,6.14949441,449701,410822,0.076768078,0.210775409,0.496317915,7808.192916,7,100498,82.41,30.583855,24.58617554,38.22548474,74.23709511,29.87999933,99.16999778,14.49677387,8.169999817,16.99999962,38.44835989,27.1374709,2.470026284
UKD3,GBR,703,3/26/20,-2.336844671,53.50622,2890075,2852307,0.12936341,0.247572237,0.497365731,42300.26713,3.9,693486,75.93,10.54560441,1.180304406,20.26751941,79.74128854,25.49999943,99.32999778,5.275483753,2.579999942,7.969999822,18.70008989,12.41598678,15.39881616
UKE2,GBR,542,3/25/20,-1.534511307,54.090065,842349,831341,0.174424058,0.28757064,0.494584552,42300.26713,3.9,693486,70.37,10.49712794,1.021051247,20.10247523,78.10386922,38.37999914,100,5.192580529,3.709999917,7.919999823,16.35465751,10.76882301,14.82203072
UKF2,GBR,1296,3/26/20,-0.82012879,52.48075,1868413,1843997,0.138044024,0.265477666,0.497349664,42300.26713,3.9,693486,75.93,10.92897954,0.803887848,20.03877396,77.38161117,29.76999933,98.2399978,5.247741818,3.059999932,8.259999815,18.12151422,12.03919395,14.89681478
UKH1,GBR,429,3/25/20,0.698794656,52.463615,2600077,2566099,0.168109406,0.270556202,0.497908565,42300.26713,3.9,693486,70.37,11.21133866,3.482236435,19.01231497,76.86064344,29.82999933,99.50999778,5.342580526,2.999999933,8.109999819,17.64770793,11.75364719,15.36088999
UKI4,GBR,2872,3/25/20,-0.030094709,51.548285,2450800,2418773,0.069536448,0.184915836,0.501684648,42300.26713,3.9,693486,70.37,11.4425593,3.933936304,18.97901658,77.98838535,32.28999928,99.99999776,5.513548264,2.979999933,8.51999981,20.57498958,13.84260132,19.17905835
UKJ2,GBR,590,3/24/20,-0.201975926,51.097495,2892546,2854746,0.162729085,0.273815417,0.492344915,42300.26713,3.9,693486,70.37,11.33061507,3.968682448,18.6460327,78.86677243,37.97999915,99.98999777,5.590322456,3.12999993,8.529999809,20.57498958,13.84260132,19.17905835
UKK2,GBR,345,3/25/20,-2.528132224,50.921445,1346600,1329003,0.190200683,0.284847771,0.494509096,42300.26713,3.9,693486,70.37,12.09292866,4.724411076,17.57469327,79.9719337,45.18999899,99.39999778,5.881290191,3.879999913,8.639999807,16.27058476,10.61181795,10.64349521
UKL1,GBR,478,3/25/20,-3.901676122,52.408635,1982478,1956571,0.170613492,0.276719463,0.49489202,42300.26713,3.9,693486,70.37,11.09906752,3.354833907,19.22803061,81.68483688,37.61999916,99.97999777,5.669032131,2.69999994,8.279999815,15.46081006,9.873338441,8.823256468
UKM5,GBR,52,3/28/20,-2.645183559,57.22557,505166,498565,0.136053291,0.27696969,0.497949094,42300.26713,3.9,693486,75.93,10.16717968,2.245852817,16.67708455,76.47612732,44.599999,96.61999784,4.922903116,3.299999926,6.939999845,13.22535666,8.202903464,6.773964235
UKM6,GBR,63,3/28/20,-4.686724423,56.979585,472687,466510,0.174079295,0.303286691,0.494254989,42300.26713,3.9,693486,75.93,9.434521741,0.431814558,15.98650494,79.28032081,48.95999891,99.33999778,4.87935473,3.229999928,7.119999841,12.05380374,7.297803454,4.051479176
UKM7,GBR,118,3/20/20,-4.0560659,56.34867,1992185,1966151,0.147081172,0.273329509,0.488868653,42300.26713,3.9,693486,20.37,8.927947249,1.863645235,15.95610207,82.04903042,51.90999884,99.81999777,5.217096658,3.889999913,7.349999836,14.41588506,9.207111847,10.17741645
UKM8,GBR,376,3/28/20,-4.135729824,56.00382,1507865,1488160,0.13979456,0.270059252,0.485089979,42300.26713,3.9,693486,75.93,10.38415627,1.552377697,16.6655025,82.16225623,44.98999899,99.85999777,5.358709558,3.359999925,7.529999832,14.39490148,9.106361269,8.524306183
UKM9,GBR,290,3/27/20,-3.718080202,55.28664,967525,954881,0.170666478,0.299167311,0.484775392,42300.26713,3.9,693486,75.93,10.23919386,1.552377697,16.6655025,82.82935299,44.98999899,99.85999777,5.376451493,3.479999922,7.529999832,14.39490148,9.106361269,8.524306183
UKN1,GBR,128,3/22/20,NA,NA,NA,NA,NA,NA,NA,42300.26713,3.9,693486,35.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR.1_1,UKR,93,4/11/20,31.63604037,49.33700752,1192686,1189549,0.158957456,0.285486988,0.461300023,3659.031312,6.1,NA,92.59,12.06518778,-0.490406009,24.66145885,50.80645048,14.81999967,94.70999788,3.378709602,1.699999962,6.099999864,13.14977996,9.356801641,5.925310963
UKR.10_1,UKR,49,4/21/20,26.94238092,49.5208931,1250233,1246945,0.149577393,0.276858983,0.467002363,3659.031312,6.1,NA,92.59,11.21129196,-0.926180563,24.82360752,47.61451506,16.60999963,98.18999781,2.999354772,1.589999964,6.889999846,14.6009626,10.35656192,5.591882026
UKR.11_1,UKR,225,4/5/20,30.60674548,50.41329193,2863758,2856225,0.116873168,0.268583261,0.464004078,3659.031312,6.1,NA,92.59,10.69350903,-0.68874858,23.15579262,60.33677284,19.83999956,99.95999777,3.919354751,1.849999959,7.409999834,15.98274625,11.36684743,11.05595347
UKR.12_1,UKR,91,4/6/20,31.40762881,50.3540287,1699553,1695084,0.139711385,0.277582354,0.465586085,3659.031312,6.1,NA,92.59,10.84580362,-0.729285748,23.18185222,57.80580516,18.0999996,99.78999777,3.764193464,1.77999996,7.439999834,15.98274625,11.36684743,11.05595347
UKR.13_1,UKR,198,4/16/20,31.83464986,48.48394012,916746,914334,0.155614072,0.282302359,0.462094479,3659.031312,6.1,42823,92.59,12.25246203,-1.667431631,24.16198303,45.25128931,7.069999842,96.21999785,2.998064449,0.729999984,6.059999865,13.3562059,9.499856125,5.557006923
UKR.14_1,UKR,152,4/15/20,23.89131999,49.69259644,2467133,2460577,0.132043565,0.264802667,0.476403983,3659.031312,6.1,NA,92.59,11.62754516,-1.600834855,25.00602478,54.77967619,19.96999955,93.9199979,3.558387017,1.709999962,7.269999838,17.96163125,12.79219092,9.758042205
