"","state","date","site","dailycases"
"1203","Norway",2020-06-02,"Svalbard",0
"1204","Norway",2020-06-03,"Svalbard",0
"1205","Norway",2020-06-04,"Svalbard",0
"1206","Norway",2020-06-05,"Svalbard",0
"1207","Norway",2020-06-06,"Svalbard",0
"1208","Norway",2020-06-07,"Svalbard",0
"1209","Norway",2020-06-08,"Svalbard",0
"1210","Norway",2020-06-09,"Svalbard",0
"1211","Norway",2020-06-10,"Svalbard",0
"1212","Norway",2020-06-11,"Svalbard",0
"1213","Norway",2020-06-12,"Svalbard",0
"1214","Norway",2020-06-13,"Svalbard",0
"1215","Norway",2020-06-14,"Svalbard",0
"1216","Norway",2020-06-15,"Svalbard",0
"1217","Norway",2020-06-16,"Svalbard",0
"1218","Norway",2020-06-17,"Svalbard",0
"1219","Norway",2020-06-18,"Svalbard",0
"1220","Norway",2020-06-19,"Svalbard",0
"1221","Norway",2020-06-20,"Svalbard",0
"1222","Norway",2020-06-21,"Svalbard",0
"1223","Norway",2020-06-22,"Svalbard",0
"1224","Norway",2020-06-23,"Svalbard",0
"1225","Norway",2020-06-24,"Svalbard",0
"1226","Norway",2020-06-25,"Svalbard",0
"1227","Norway",2020-06-26,"Svalbard",0
"1228","Norway",2020-06-27,"Svalbard",0
"1229","Norway",2020-06-28,"Svalbard",0
"1230","Norway",2020-06-29,"Svalbard",0
"1231","Norway",2020-06-30,"Svalbard",0
"1232","Norway",2020-07-01,"Svalbard",0
"1233","Norway",2020-07-02,"Svalbard",0
"1234","Norway",2020-07-03,"Svalbard",0
"1235","Norway",2020-07-04,"Svalbard",0
"1236","Norway",2020-07-05,"Svalbard",0
"1237","Norway",2020-07-06,"Svalbard",0
"1238","Norway",2020-07-07,"Svalbard",0
"1239","Norway",2020-07-08,"Svalbard",0
"1240","Norway",2020-07-10,"Svalbard",0
"1241","Norway",2020-07-11,"Svalbard",0
"1242","Norway",2020-07-12,"Svalbard",0
"1243","Norway",2020-07-13,"Svalbard",0
"1244","Norway",2020-07-14,"Svalbard",0
"1245","Norway",2020-07-15,"Svalbard",0
"1246","Norway",2020-07-16,"Svalbard",0
"1247","Norway",2020-07-17,"Svalbard",0
"1248","Norway",2020-07-18,"Svalbard",0
"1249","Norway",2020-07-19,"Svalbard",0
"1250","Norway",2020-07-20,"Svalbard",0
"1251","Norway",2020-07-21,"Svalbard",0
"1252","Norway",2020-07-22,"Svalbard",0
"1253","Norway",2020-07-23,"Svalbard",0
"1254","Norway",2020-07-24,"Svalbard",0
"1255","Norway",2020-07-25,"Svalbard",0
"1256","Norway",2020-07-26,"Svalbard",0
"1257","Norway",2020-07-27,"Svalbard",0
"1258","Norway",2020-07-28,"Svalbard",0
"1259","Norway",2020-07-29,"Svalbard",0
"1260","Norway",2020-07-30,"Svalbard",0
"1261","Norway",2020-07-31,"Svalbard",0
"1262","Norway",2020-08-01,"Svalbard",0
"1263","Norway",2020-08-02,"Svalbard",0
"1264","Norway",2020-08-03,"Svalbard",0
"1265","Norway",2020-08-04,"Svalbard",0
"1266","Norway",2020-08-05,"Svalbard",0
"1267","Norway",2020-08-06,"Svalbard",0
"1268","Norway",2020-08-07,"Svalbard",0
"1269","Norway",2020-08-08,"Svalbard",0
"1270","Norway",2020-08-09,"Svalbard",0
"1271","Norway",2020-08-10,"Svalbard",0
"1272","Norway",2020-08-11,"Svalbard",0
"1273","Norway",2020-08-12,"Svalbard",0
"1274","Norway",2020-08-13,"Svalbard",0
"1275","Norway",2020-08-14,"Svalbard",0
"1276","Norway",2020-08-15,"Svalbard",0
"1277","Norway",2020-08-16,"Svalbard",0
"1278","Norway",2020-08-17,"Svalbard",0
"1279","Norway",2020-08-18,"Svalbard",0
"1280","Norway",2020-08-19,"Svalbard",0
"1281","Norway",2020-08-20,"Svalbard",0
"1282","Norway",2020-08-21,"Svalbard",0
"1283","Norway",2020-08-22,"Svalbard",0
"1284","Norway",2020-08-23,"Svalbard",0
"1285","Norway",2020-08-24,"Svalbard",0
"1286","Norway",2020-08-25,"Svalbard",0
"1287","Norway",2020-08-26,"Svalbard",0
"1288","Norway",2020-08-27,"Svalbard",0
"1289","Norway",2020-08-28,"Svalbard",0
"1290","Norway",2020-08-29,"Svalbard",0
"1291","Norway",2020-08-30,"Svalbard",0
"1292","Norway",2020-08-31,"Svalbard",0
"1293","Norway",2020-09-01,"Svalbard",0
"1294","Norway",2020-09-02,"Svalbard",0
"1295","Norway",2020-09-03,"Svalbard",0
"1296","Norway",2020-09-04,"Svalbard",0
"1297","Norway",2020-09-05,"Svalbard",0
"1298","Norway",2020-09-06,"Svalbard",0
"1299","Norway",2020-09-07,"Svalbard",0
"1300","Norway",2020-09-08,"Svalbard",0
"1301","Norway",2020-09-09,"Svalbard",0
"1302","Norway",2020-09-10,"Svalbard",0
"1303","Norway",2020-09-11,"Svalbard",0
"1304","Norway",2020-09-12,"Svalbard",0
"1305","Norway",2020-09-13,"Svalbard",0
"1306","Norway",2020-09-14,"Svalbard",0
"1307","Norway",2020-09-15,"Svalbard",0
"1308","Norway",2020-09-16,"Svalbard",0
"1309","Norway",2020-09-17,"Svalbard",0
"1310","Norway",2020-09-18,"Svalbard",0
"1311","Norway",2020-09-19,"Svalbard",0
"1312","Norway",2020-09-20,"Svalbard",0
"1313","Norway",2020-09-21,"Svalbard",0
"1314","Norway",2020-09-22,"Svalbard",0
"1315","Norway",2020-09-23,"Svalbard",0
"1316","Norway",2020-09-24,"Svalbard",0
"1317","Norway",2020-09-25,"Svalbard",0
"1318","Norway",2020-09-26,"Svalbard",0
"1319","Norway",2020-09-27,"Svalbard",0
"1320","Norway",2020-09-28,"Svalbard",0
"1321","Norway",2020-09-29,"Svalbard",0
"1322","Norway",2020-09-30,"Svalbard",0
"1323","Norway",2020-10-01,"Svalbard",0
"1324","Norway",2020-03-26,"Troms og Finnmark",83
"1325","Norway",2020-03-27,"Troms og Finnmark",33
"1326","Norway",2020-03-28,"Troms og Finnmark",13
"1327","Norway",2020-03-29,"Troms og Finnmark",14
"1328","Norway",2020-03-30,"Troms og Finnmark",3
"1329","Norway",2020-03-31,"Troms og Finnmark",6
"1330","Norway",2020-04-01,"Troms og Finnmark",5
"1331","Norway",2020-04-02,"Troms og Finnmark",7
"1332","Norway",2020-04-03,"Troms og Finnmark",12
"1333","Norway",2020-04-04,"Troms og Finnmark",2
"1334","Norway",2020-04-05,"Troms og Finnmark",3
"1335","Norway",2020-04-06,"Troms og Finnmark",0
"1336","Norway",2020-04-07,"Troms og Finnmark",3
"1337","Norway",2020-04-08,"Troms og Finnmark",1
"1338","Norway",2020-04-09,"Troms og Finnmark",2
"1339","Norway",2020-04-10,"Troms og Finnmark",1
"1340","Norway",2020-04-11,"Troms og Finnmark",2
"1341","Norway",2020-04-12,"Troms og Finnmark",0
"1342","Norway",2020-04-13,"Troms og Finnmark",3
"1343","Norway",2020-04-14,"Troms og Finnmark",4
"1344","Norway",2020-04-15,"Troms og Finnmark",3
"1345","Norway",2020-04-16,"Troms og Finnmark",3
"1346","Norway",2020-04-17,"Troms og Finnmark",4
"1347","Norway",2020-04-18,"Troms og Finnmark",3
"1348","Norway",2020-04-19,"Troms og Finnmark",6
"1349","Norway",2020-04-20,"Troms og Finnmark",5
"1350","Norway",2020-04-21,"Troms og Finnmark",2
"1351","Norway",2020-04-22,"Troms og Finnmark",2
"1352","Norway",2020-04-23,"Troms og Finnmark",3
"1353","Norway",2020-04-24,"Troms og Finnmark",0
"1354","Norway",2020-04-25,"Troms og Finnmark",2
"1355","Norway",2020-04-26,"Troms og Finnmark",0
"1356","Norway",2020-04-27,"Troms og Finnmark",0
"1357","Norway",2020-04-28,"Troms og Finnmark",2
"1358","Norway",2020-04-29,"Troms og Finnmark",3
"1359","Norway",2020-04-30,"Troms og Finnmark",3
"1360","Norway",2020-05-01,"Troms og Finnmark",0
"1361","Norway",2020-05-02,"Troms og Finnmark",2
"1362","Norway",2020-05-03,"Troms og Finnmark",2
"1363","Norway",2020-05-04,"Troms og Finnmark",1
"1364","Norway",2020-05-05,"Troms og Finnmark",1
"1365","Norway",2020-05-06,"Troms og Finnmark",1
"1366","Norway",2020-05-07,"Troms og Finnmark",2
"1367","Norway",2020-05-08,"Troms og Finnmark",1
"1368","Norway",2020-05-09,"Troms og Finnmark",0
"1369","Norway",2020-05-10,"Troms og Finnmark",1
"1370","Norway",2020-05-11,"Troms og Finnmark",0
"1371","Norway",2020-05-12,"Troms og Finnmark",0
"1372","Norway",2020-05-13,"Troms og Finnmark",0
"1373","Norway",2020-05-14,"Troms og Finnmark",0
"1374","Norway",2020-05-15,"Troms og Finnmark",0
"1375","Norway",2020-05-16,"Troms og Finnmark",0
"1376","Norway",2020-05-17,"Troms og Finnmark",1
"1377","Norway",2020-05-18,"Troms og Finnmark",0
"1378","Norway",2020-05-19,"Troms og Finnmark",0
"1379","Norway",2020-05-20,"Troms og Finnmark",0
"1380","Norway",2020-05-21,"Troms og Finnmark",0
"1381","Norway",2020-05-22,"Troms og Finnmark",0
"1382","Norway",2020-05-23,"Troms og Finnmark",0
"1383","Norway",2020-05-24,"Troms og Finnmark",0
"1384","Norway",2020-05-25,"Troms og Finnmark",0
"1385","Norway",2020-05-26,"Troms og Finnmark",0
"1386","Norway",2020-05-27,"Troms og Finnmark",0
"1387","Norway",2020-05-28,"Troms og Finnmark",0
"1388","Norway",2020-05-29,"Troms og Finnmark",0
"1389","Norway",2020-05-30,"Troms og Finnmark",0
"1390","Norway",2020-05-31,"Troms og Finnmark",0
"1391","Norway",2020-06-01,"Troms og Finnmark",0
"1392","Norway",2020-06-02,"Troms og Finnmark",0
"1393","Norway",2020-06-03,"Troms og Finnmark",0
"1394","Norway",2020-06-04,"Troms og Finnmark",0
"1395","Norway",2020-06-05,"Troms og Finnmark",0
"1396","Norway",2020-06-06,"Troms og Finnmark",0
"1397","Norway",2020-06-07,"Troms og Finnmark",0
"1398","Norway",2020-06-08,"Troms og Finnmark",0
"1399","Norway",2020-06-09,"Troms og Finnmark",0
"1400","Norway",2020-06-10,"Troms og Finnmark",0
"1401","Norway",2020-06-11,"Troms og Finnmark",0
"1402","Norway",2020-06-12,"Troms og Finnmark",0
"1403","Norway",2020-06-13,"Troms og Finnmark",0
"1404","Norway",2020-06-14,"Troms og Finnmark",0
"1405","Norway",2020-06-15,"Troms og Finnmark",0
"1406","Norway",2020-06-16,"Troms og Finnmark",1
"1407","Norway",2020-06-17,"Troms og Finnmark",0
"1408","Norway",2020-06-18,"Troms og Finnmark",0
"1409","Norway",2020-06-19,"Troms og Finnmark",0
"1410","Norway",2020-06-20,"Troms og Finnmark",0
"1411","Norway",2020-06-21,"Troms og Finnmark",0
"1412","Norway",2020-06-22,"Troms og Finnmark",0
"1413","Norway",2020-06-23,"Troms og Finnmark",0
"1414","Norway",2020-06-24,"Troms og Finnmark",0
"1415","Norway",2020-06-25,"Troms og Finnmark",0
"1416","Norway",2020-06-26,"Troms og Finnmark",0
"1417","Norway",2020-06-27,"Troms og Finnmark",0
"1418","Norway",2020-06-28,"Troms og Finnmark",0
"1419","Norway",2020-06-29,"Troms og Finnmark",0
"1420","Norway",2020-06-30,"Troms og Finnmark",0
"1421","Norway",2020-07-01,"Troms og Finnmark",0
"1422","Norway",2020-07-02,"Troms og Finnmark",0
"1423","Norway",2020-07-03,"Troms og Finnmark",0
"1424","Norway",2020-07-04,"Troms og Finnmark",2
"1425","Norway",2020-07-05,"Troms og Finnmark",0
"1426","Norway",2020-07-06,"Troms og Finnmark",0
"1427","Norway",2020-07-07,"Troms og Finnmark",0
"1428","Norway",2020-07-08,"Troms og Finnmark",0
"1429","Norway",2020-07-10,"Troms og Finnmark",2
"1430","Norway",2020-07-11,"Troms og Finnmark",0
"1431","Norway",2020-07-12,"Troms og Finnmark",0
"1432","Norway",2020-07-13,"Troms og Finnmark",0
"1433","Norway",2020-07-14,"Troms og Finnmark",0
"1434","Norway",2020-07-15,"Troms og Finnmark",0
"1435","Norway",2020-07-16,"Troms og Finnmark",0
"1436","Norway",2020-07-17,"Troms og Finnmark",0
"1437","Norway",2020-07-18,"Troms og Finnmark",0
"1438","Norway",2020-07-19,"Troms og Finnmark",0
"1439","Norway",2020-07-20,"Troms og Finnmark",0
"1440","Norway",2020-07-21,"Troms og Finnmark",0
"1441","Norway",2020-07-22,"Troms og Finnmark",0
"1442","Norway",2020-07-23,"Troms og Finnmark",0
"1443","Norway",2020-07-24,"Troms og Finnmark",0
"1444","Norway",2020-07-25,"Troms og Finnmark",0
"1445","Norway",2020-07-26,"Troms og Finnmark",0
"1446","Norway",2020-07-27,"Troms og Finnmark",0
"1447","Norway",2020-07-28,"Troms og Finnmark",0
"1448","Norway",2020-07-29,"Troms og Finnmark",0
"1449","Norway",2020-07-30,"Troms og Finnmark",0
"1450","Norway",2020-07-31,"Troms og Finnmark",0
"1451","Norway",2020-08-01,"Troms og Finnmark",0
"1452","Norway",2020-08-02,"Troms og Finnmark",1
"1453","Norway",2020-08-03,"Troms og Finnmark",0
"1454","Norway",2020-08-04,"Troms og Finnmark",0
"1455","Norway",2020-08-05,"Troms og Finnmark",1
"1456","Norway",2020-08-06,"Troms og Finnmark",0
"1457","Norway",2020-08-07,"Troms og Finnmark",1
"1458","Norway",2020-08-08,"Troms og Finnmark",0
"1459","Norway",2020-08-09,"Troms og Finnmark",0
"1460","Norway",2020-08-10,"Troms og Finnmark",0
"1461","Norway",2020-08-11,"Troms og Finnmark",0
"1462","Norway",2020-08-12,"Troms og Finnmark",1
"1463","Norway",2020-08-13,"Troms og Finnmark",2
"1464","Norway",2020-08-14,"Troms og Finnmark",3
"1465","Norway",2020-08-15,"Troms og Finnmark",2
"1466","Norway",2020-08-16,"Troms og Finnmark",4
"1467","Norway",2020-08-17,"Troms og Finnmark",1
"1468","Norway",2020-08-18,"Troms og Finnmark",4
"1469","Norway",2020-08-19,"Troms og Finnmark",0
"1470","Norway",2020-08-20,"Troms og Finnmark",1
"1471","Norway",2020-08-21,"Troms og Finnmark",0
"1472","Norway",2020-08-22,"Troms og Finnmark",0
"1473","Norway",2020-08-23,"Troms og Finnmark",0
"1474","Norway",2020-08-24,"Troms og Finnmark",0
"1475","Norway",2020-08-25,"Troms og Finnmark",1
"1476","Norway",2020-08-26,"Troms og Finnmark",2
"1477","Norway",2020-08-27,"Troms og Finnmark",1
"1478","Norway",2020-08-28,"Troms og Finnmark",0
"1479","Norway",2020-08-29,"Troms og Finnmark",0
"1480","Norway",2020-08-30,"Troms og Finnmark",0
"1481","Norway",2020-08-31,"Troms og Finnmark",0
"1482","Norway",2020-09-01,"Troms og Finnmark",1
"1483","Norway",2020-09-02,"Troms og Finnmark",2
"1484","Norway",2020-09-03,"Troms og Finnmark",1
"1485","Norway",2020-09-04,"Troms og Finnmark",0
"1486","Norway",2020-09-05,"Troms og Finnmark",1
"1487","Norway",2020-09-06,"Troms og Finnmark",0
"1488","Norway",2020-09-07,"Troms og Finnmark",0
"1489","Norway",2020-09-08,"Troms og Finnmark",0
"1490","Norway",2020-09-09,"Troms og Finnmark",1
"1491","Norway",2020-09-10,"Troms og Finnmark",1
"1492","Norway",2020-09-11,"Troms og Finnmark",0
"1493","Norway",2020-09-12,"Troms og Finnmark",0
"1494","Norway",2020-09-13,"Troms og Finnmark",3
"1495","Norway",2020-09-14,"Troms og Finnmark",0
"1496","Norway",2020-09-15,"Troms og Finnmark",1
"1497","Norway",2020-09-16,"Troms og Finnmark",0
"1498","Norway",2020-09-17,"Troms og Finnmark",1
"1499","Norway",2020-09-18,"Troms og Finnmark",0
"1500","Norway",2020-09-19,"Troms og Finnmark",1
"1501","Norway",2020-09-20,"Troms og Finnmark",0
"1502","Norway",2020-09-21,"Troms og Finnmark",0
"1503","Norway",2020-09-22,"Troms og Finnmark",0
"1504","Norway",2020-09-23,"Troms og Finnmark",0
"1505","Norway",2020-09-24,"Troms og Finnmark",0
"1506","Norway",2020-09-25,"Troms og Finnmark",0
"1507","Norway",2020-09-26,"Troms og Finnmark",2
"1508","Norway",2020-09-27,"Troms og Finnmark",2
"1509","Norway",2020-09-28,"Troms og Finnmark",0
"1510","Norway",2020-09-29,"Troms og Finnmark",0
"1511","Norway",2020-09-30,"Troms og Finnmark",1
"1512","Norway",2020-10-01,"Troms og Finnmark",2
"1513","Norway",2020-03-26,"Trøndelag",217
"1514","Norway",2020-03-27,"Trøndelag",44
"1515","Norway",2020-03-28,"Trøndelag",20
"1516","Norway",2020-03-29,"Trøndelag",14
"1517","Norway",2020-03-30,"Trøndelag",15
"1518","Norway",2020-03-31,"Trøndelag",10
"1519","Norway",2020-04-01,"Trøndelag",9
"1520","Norway",2020-04-02,"Trøndelag",10
"1521","Norway",2020-04-03,"Trøndelag",12
"1522","Norway",2020-04-04,"Trøndelag",9
"1523","Norway",2020-04-05,"Trøndelag",8
"1524","Norway",2020-04-06,"Trøndelag",3
"1525","Norway",2020-04-07,"Trøndelag",3
"1526","Norway",2020-04-08,"Trøndelag",2
"1527","Norway",2020-04-09,"Trøndelag",11
"1528","Norway",2020-04-10,"Trøndelag",3
"1529","Norway",2020-04-11,"Trøndelag",2
"1530","Norway",2020-04-12,"Trøndelag",7
"1531","Norway",2020-04-13,"Trøndelag",0
"1532","Norway",2020-04-14,"Trøndelag",3
"1533","Norway",2020-04-15,"Trøndelag",2
"1534","Norway",2020-04-16,"Trøndelag",1
"1535","Norway",2020-04-17,"Trøndelag",4
"1536","Norway",2020-04-18,"Trøndelag",4
"1537","Norway",2020-04-19,"Trøndelag",4
"1538","Norway",2020-04-20,"Trøndelag",2
"1539","Norway",2020-04-21,"Trøndelag",2
"1540","Norway",2020-04-22,"Trøndelag",1
"1541","Norway",2020-04-23,"Trøndelag",8
"1542","Norway",2020-04-24,"Trøndelag",3
"1543","Norway",2020-04-25,"Trøndelag",9
"1544","Norway",2020-04-26,"Trøndelag",11
"1545","Norway",2020-04-27,"Trøndelag",5
"1546","Norway",2020-04-28,"Trøndelag",12
"1547","Norway",2020-04-29,"Trøndelag",1
"1548","Norway",2020-04-30,"Trøndelag",5
"1549","Norway",2020-05-01,"Trøndelag",4
"1550","Norway",2020-05-02,"Trøndelag",5
"1551","Norway",2020-05-03,"Trøndelag",2
"1552","Norway",2020-05-04,"Trøndelag",10
"1553","Norway",2020-05-05,"Trøndelag",2
"1554","Norway",2020-05-06,"Trøndelag",5
"1555","Norway",2020-05-07,"Trøndelag",2
"1556","Norway",2020-05-08,"Trøndelag",5
"1557","Norway",2020-05-09,"Trøndelag",3
"1558","Norway",2020-05-10,"Trøndelag",1
"1559","Norway",2020-05-11,"Trøndelag",1
"1560","Norway",2020-05-12,"Trøndelag",1
"1561","Norway",2020-05-13,"Trøndelag",3
"1562","Norway",2020-05-14,"Trøndelag",1
"1563","Norway",2020-05-15,"Trøndelag",2
"1564","Norway",2020-05-16,"Trøndelag",1
"1565","Norway",2020-05-17,"Trøndelag",0
"1566","Norway",2020-05-18,"Trøndelag",4
"1567","Norway",2020-05-19,"Trøndelag",0
"1568","Norway",2020-05-20,"Trøndelag",2
"1569","Norway",2020-05-21,"Trøndelag",0
"1570","Norway",2020-05-22,"Trøndelag",0
"1571","Norway",2020-05-23,"Trøndelag",1
"1572","Norway",2020-05-24,"Trøndelag",0
"1573","Norway",2020-05-25,"Trøndelag",0
"1574","Norway",2020-05-26,"Trøndelag",1
"1575","Norway",2020-05-27,"Trøndelag",0
"1576","Norway",2020-05-28,"Trøndelag",2
"1577","Norway",2020-05-29,"Trøndelag",0
"1578","Norway",2020-05-30,"Trøndelag",1
"1579","Norway",2020-05-31,"Trøndelag",0
"1580","Norway",2020-06-01,"Trøndelag",0
"1581","Norway",2020-06-02,"Trøndelag",0
"1582","Norway",2020-06-03,"Trøndelag",0
"1583","Norway",2020-06-04,"Trøndelag",0
"1584","Norway",2020-06-05,"Trøndelag",0
"1585","Norway",2020-06-06,"Trøndelag",-1
"1586","Norway",2020-06-07,"Trøndelag",0
"1587","Norway",2020-06-08,"Trøndelag",0
"1588","Norway",2020-06-09,"Trøndelag",-1
"1589","Norway",2020-06-10,"Trøndelag",0
"1590","Norway",2020-06-11,"Trøndelag",0
"1591","Norway",2020-06-12,"Trøndelag",0
"1592","Norway",2020-06-13,"Trøndelag",0
"1593","Norway",2020-06-14,"Trøndelag",0
"1594","Norway",2020-06-15,"Trøndelag",0
"1595","Norway",2020-06-16,"Trøndelag",-1
"1596","Norway",2020-06-17,"Trøndelag",0
"1597","Norway",2020-06-18,"Trøndelag",1
"1598","Norway",2020-06-19,"Trøndelag",0
"1599","Norway",2020-06-20,"Trøndelag",0
"1600","Norway",2020-06-21,"Trøndelag",1
"1601","Norway",2020-06-22,"Trøndelag",0
"1602","Norway",2020-06-23,"Trøndelag",0
"1603","Norway",2020-06-24,"Trøndelag",2
"1604","Norway",2020-06-25,"Trøndelag",0
"1605","Norway",2020-06-26,"Trøndelag",-1
"1606","Norway",2020-06-27,"Trøndelag",0
"1607","Norway",2020-06-28,"Trøndelag",0
"1608","Norway",2020-06-29,"Trøndelag",0
"1609","Norway",2020-06-30,"Trøndelag",0
"1610","Norway",2020-07-01,"Trøndelag",0
"1611","Norway",2020-07-02,"Trøndelag",0
"1612","Norway",2020-07-03,"Trøndelag",-1
"1613","Norway",2020-07-04,"Trøndelag",3
"1614","Norway",2020-07-05,"Trøndelag",0
"1615","Norway",2020-07-06,"Trøndelag",0
"1616","Norway",2020-07-07,"Trøndelag",0
"1617","Norway",2020-07-08,"Trøndelag",0
"1618","Norway",2020-07-10,"Trøndelag",0
"1619","Norway",2020-07-11,"Trøndelag",1
"1620","Norway",2020-07-12,"Trøndelag",0
"1621","Norway",2020-07-13,"Trøndelag",0
"1622","Norway",2020-07-14,"Trøndelag",0
"1623","Norway",2020-07-15,"Trøndelag",0
"1624","Norway",2020-07-16,"Trøndelag",1
"1625","Norway",2020-07-17,"Trøndelag",0
"1626","Norway",2020-07-18,"Trøndelag",3
"1627","Norway",2020-07-19,"Trøndelag",1
"1628","Norway",2020-07-20,"Trøndelag",0
"1629","Norway",2020-07-21,"Trøndelag",1
"1630","Norway",2020-07-22,"Trøndelag",-2
"1631","Norway",2020-07-23,"Trøndelag",1
"1632","Norway",2020-07-24,"Trøndelag",3
"1633","Norway",2020-07-25,"Trøndelag",0
"1634","Norway",2020-07-26,"Trøndelag",1
"1635","Norway",2020-07-27,"Trøndelag",0
"1636","Norway",2020-07-28,"Trøndelag",1
"1637","Norway",2020-07-29,"Trøndelag",2
"1638","Norway",2020-07-30,"Trøndelag",1
"1639","Norway",2020-07-31,"Trøndelag",1
"1640","Norway",2020-08-01,"Trøndelag",1
"1641","Norway",2020-08-02,"Trøndelag",0
"1642","Norway",2020-08-03,"Trøndelag",1
"1643","Norway",2020-08-04,"Trøndelag",1
"1644","Norway",2020-08-05,"Trøndelag",2
"1645","Norway",2020-08-06,"Trøndelag",3
"1646","Norway",2020-08-07,"Trøndelag",3
"1647","Norway",2020-08-08,"Trøndelag",5
"1648","Norway",2020-08-09,"Trøndelag",3
"1649","Norway",2020-08-10,"Trøndelag",5
"1650","Norway",2020-08-11,"Trøndelag",1
"1651","Norway",2020-08-12,"Trøndelag",4
"1652","Norway",2020-08-13,"Trøndelag",2
"1653","Norway",2020-08-14,"Trøndelag",1
"1654","Norway",2020-08-15,"Trøndelag",2
"1655","Norway",2020-08-16,"Trøndelag",2
"1656","Norway",2020-08-17,"Trøndelag",3
"1657","Norway",2020-08-18,"Trøndelag",7
"1658","Norway",2020-08-19,"Trøndelag",4
"1659","Norway",2020-08-20,"Trøndelag",5
"1660","Norway",2020-08-21,"Trøndelag",4
"1661","Norway",2020-08-22,"Trøndelag",2
"1662","Norway",2020-08-23,"Trøndelag",4
"1663","Norway",2020-08-24,"Trøndelag",0
"1664","Norway",2020-08-25,"Trøndelag",1
"1665","Norway",2020-08-26,"Trøndelag",0
"1666","Norway",2020-08-27,"Trøndelag",2
"1667","Norway",2020-08-28,"Trøndelag",1
"1668","Norway",2020-08-29,"Trøndelag",2
"1669","Norway",2020-08-30,"Trøndelag",0
"1670","Norway",2020-08-31,"Trøndelag",0
"1671","Norway",2020-09-01,"Trøndelag",0
"1672","Norway",2020-09-02,"Trøndelag",0
"1673","Norway",2020-09-03,"Trøndelag",1
"1674","Norway",2020-09-04,"Trøndelag",0
"1675","Norway",2020-09-05,"Trøndelag",0
"1676","Norway",2020-09-06,"Trøndelag",2
"1677","Norway",2020-09-07,"Trøndelag",1
"1678","Norway",2020-09-08,"Trøndelag",3
"1679","Norway",2020-09-09,"Trøndelag",3
"1680","Norway",2020-09-10,"Trøndelag",1
"1681","Norway",2020-09-11,"Trøndelag",3
"1682","Norway",2020-09-12,"Trøndelag",0
"1683","Norway",2020-09-13,"Trøndelag",2
"1684","Norway",2020-09-14,"Trøndelag",1
"1685","Norway",2020-09-15,"Trøndelag",6
"1686","Norway",2020-09-16,"Trøndelag",-1
"1687","Norway",2020-09-17,"Trøndelag",3
"1688","Norway",2020-09-18,"Trøndelag",0
"1689","Norway",2020-09-19,"Trøndelag",3
"1690","Norway",2020-09-20,"Trøndelag",1
"1691","Norway",2020-09-21,"Trøndelag",1
"1692","Norway",2020-09-22,"Trøndelag",2
"1693","Norway",2020-09-23,"Trøndelag",2
"1694","Norway",2020-09-24,"Trøndelag",2
"1695","Norway",2020-09-25,"Trøndelag",2
"1696","Norway",2020-09-26,"Trøndelag",3
"1697","Norway",2020-09-27,"Trøndelag",2
"1698","Norway",2020-09-28,"Trøndelag",3
"1699","Norway",2020-09-29,"Trøndelag",1
"1700","Norway",2020-09-30,"Trøndelag",4
"1701","Norway",2020-10-01,"Trøndelag",4
"1702","Norway",2020-03-26,"Ukjent Fylke",109
"1703","Norway",2020-03-27,"Ukjent Fylke",-97
"1704","Norway",2020-03-28,"Ukjent Fylke",-11
"1705","Norway",2020-03-29,"Ukjent Fylke",-1
"1706","Norway",2020-03-30,"Ukjent Fylke",1
"1707","Norway",2020-03-31,"Ukjent Fylke",-1
"1708","Norway",2020-04-01,"Ukjent Fylke",2
"1709","Norway",2020-04-02,"Ukjent Fylke",-2
"1710","Norway",2020-04-03,"Ukjent Fylke",1
"1711","Norway",2020-04-04,"Ukjent Fylke",1
"1712","Norway",2020-04-05,"Ukjent Fylke",0
"1713","Norway",2020-04-06,"Ukjent Fylke",0
"1714","Norway",2020-04-07,"Ukjent Fylke",-1
"1715","Norway",2020-04-08,"Ukjent Fylke",0
"1716","Norway",2020-04-09,"Ukjent Fylke",3
"1717","Norway",2020-04-10,"Ukjent Fylke",-2
"1718","Norway",2020-04-11,"Ukjent Fylke",1
"1719","Norway",2020-04-12,"Ukjent Fylke",3
"1720","Norway",2020-04-13,"Ukjent Fylke",0
"1721","Norway",2020-04-14,"Ukjent Fylke",1
"1722","Norway",2020-04-15,"Ukjent Fylke",0
"1723","Norway",2020-04-16,"Ukjent Fylke",1
"1724","Norway",2020-04-17,"Ukjent Fylke",-8
"1725","Norway",2020-04-18,"Ukjent Fylke",1
"1726","Norway",2020-04-19,"Ukjent Fylke",0
"1727","Norway",2020-04-20,"Ukjent Fylke",1
"1728","Norway",2020-04-21,"Ukjent Fylke",0
"1729","Norway",2020-04-22,"Ukjent Fylke",0
"1730","Norway",2020-04-23,"Ukjent Fylke",-2
"1731","Norway",2020-04-24,"Ukjent Fylke",0
"1732","Norway",2020-04-25,"Ukjent Fylke",0
"1733","Norway",2020-04-26,"Ukjent Fylke",0
"1734","Norway",2020-04-27,"Ukjent Fylke",0
"1735","Norway",2020-04-28,"Ukjent Fylke",0
"1736","Norway",2020-04-29,"Ukjent Fylke",0
"1737","Norway",2020-04-30,"Ukjent Fylke",0
"1738","Norway",2020-05-01,"Ukjent Fylke",1
